environment,condition,seed,rep,run,n_gens,avg_fitness,top20percent_fitness,best_fitness,total_agents,peak_population,genome_variance,avg_lifetime,avg_energy_end,avg_learned_weight_diff,avg_network_weight_mag,inter_gen_weight_change,avg_fitness_normalised,top20percent_fitness_normalised,best_fitness_normalised
baseline,pure_rl,2001,1,base_w500_purerl_h128_noeps_lr0.01_seed2001_r1,1000,6.98583,19.307532,56.614799999999995,1117.62,476.56,0.1256104,2082.6679999999997,3.4294,0.00098232,0.6100880000000001,1.0059999999999997e-05,0.7814068029527296,0.7551450966365845,0.4407867219917012
baseline,pure_rl,2001,2,base_w500_purerl_h128_noeps_lr0.01_seed2001_r2,1000,7.023314,19.770602,57.076800000000006,1201.7,494.14,0.0357902,2076.784,4.1475,0.0009558399999999999,0.6065260000000001,4.324e-05,0.7859652920502498,0.7753434731594122,0.4446207468879669
baseline,pure_rl,2001,3,base_w500_purerl_h128_noeps_lr0.01_seed2001_r3,1000,7.10435,20.015159999999998,58.254799999999996,1157.06,472.76,0.062179580000000005,2069.3079999999995,3.92558,0.00096518,0.607696,-2.696e-05,0.7958202094151698,0.7860107039574982,0.45439668049792525
baseline,pure_rl,2001,4,base_w500_purerl_h128_noeps_lr0.01_seed2001_r4,1000,7.103657999999999,20.05033,58.037200000000006,1157.38,482.78,0.03877592,2065.614,3.52654,0.0009979999999999998,0.608422,1.0840000000000003e-05,0.7957360541901275,0.7875447633919419,0.45259087136929466
baseline,pure_rl,2001,5,base_w500_purerl_h128_noeps_lr0.01_seed2001_r5,1000,6.874968,19.26342,57.1376,1080.1,457.1,0.05039306000000001,2061.6180000000004,3.352,0.00104266,0.6110760000000001,2.6680000000000002e-05,0.7679246980992106,0.7532210013914272,0.4451253112033195
baseline,pure_rl,2001,6,base_w500_purerl_h128_noeps_lr0.01_seed2001_r6,1000,7.002460000000001,19.61136,58.355999999999995,1136.82,466.96,0.10791754,2067.498,3.93274,0.0009991199999999998,0.6105959999999999,-4.655999999999999e-05,0.7834292038088753,0.7683975905191027,0.45523651452282154
baseline,pure_rl,2001,7,base_w500_purerl_h128_noeps_lr0.01_seed2001_r7,1000,7.123676000000001,19.98734,56.027,1129.08,451.64,0.09126886000000001,2070.526,4.1361799999999995,0.00094876,0.6082560000000001,-3.9620000000000004e-05,0.798170475136509,0.7847972398270966,0.4359087136929461
baseline,pure_rl,2001,8,base_w500_purerl_h128_noeps_lr0.01_seed2001_r8,1000,7.096976,19.690434,54.145199999999996,1132.82,476.42,0.04315672,2064.524,2.9696599999999993,0.001012,0.610266,3.286e-05,0.7949234454997628,0.7718466725696913,0.42029211618257256
baseline,pure_rl,2001,9,base_w500_purerl_h128_noeps_lr0.01_seed2001_r9,1000,7.231218,20.247458,60.126400000000004,1145.18,475.24,0.056268540000000006,2089.264,3.4780400000000005,0.00099954,0.610538,-5.342000000000001e-05,0.81124882948838,0.7961431730647603,0.4699286307053942
baseline,pure_rl,2001,10,base_w500_purerl_h128_noeps_lr0.01_seed2001_r10,1000,7.171798,20.032746,58.1758,1126.42,465.92,0.048983179999999994,2056.198,3.1004199999999997,0.0010492,0.6069060000000001,6.359999999999998e-06,0.8040226684016586,0.7867777772931288,0.45374107883817427
baseline,pure_rl,2002,1,base_w500_purerl_h128_noeps_lr0.01_seed2002_r1,1000,7.152764000000001,19.967002,57.437,1191.4,491.66,0.08294399999999999,2119.0299999999997,4.47328,0.0009595399999999999,0.6101800000000001,2.536e-05,0.8017079132666092,0.7839101286306873,0.44760995850622404
baseline,pure_rl,2002,2,base_w500_purerl_h128_noeps_lr0.01_seed2002_r2,1000,7.020486000000002,19.686145999999997,55.507799999999996,1159.54,485.06,0.04978188,2075.542,3.4714,0.0009622,0.6056680000000001,-4.966e-05,0.7856213744542682,0.771659636833129,0.4316
baseline,pure_rl,2002,3,base_w500_purerl_h128_noeps_lr0.01_seed2002_r3,1000,7.363334,20.925916,60.152800000000006,1212.76,501.24,0.032708299999999996,2133.972,4.490880000000001,0.0009785199999999999,0.6069580000000001,-5.379999999999994e-06,0.8273156672220262,0.8257364314035096,0.4701477178423237
baseline,pure_rl,2002,4,base_w500_purerl_h128_noeps_lr0.01_seed2002_r4,1000,7.170526,20.369241999999996,60.888400000000004,1161.8,475.7,0.06941648,2049.1220000000003,2.774680000000001,0.0010027600000000001,0.606952,-8.708e-05,0.8038679784504249,0.8014551973514901,0.4762522821576764
baseline,pure_rl,2002,5,base_w500_purerl_h128_noeps_lr0.01_seed2002_r5,1000,7.1673979999999995,20.044276,58.34479999999999,1225.14,499.8,0.02318982,2072.9759999999997,3.91794,0.0010144400000000001,0.6097819999999999,-3.0279999999999995e-05,0.8034875773753783,0.7872806975455922,0.45514356846473025
baseline,pure_rl,2002,6,base_w500_purerl_h128_noeps_lr0.01_seed2002_r6,1000,7.051198000000002,19.955316,56.556400000000004,1168.28,492.48,0.05917714,2097.256,3.2500800000000005,0.0009565600000000001,0.609022,-2.716e-05,0.7893563098177043,0.7834004039064647,0.44030207468879673
baseline,pure_rl,2002,7,base_w500_purerl_h128_noeps_lr0.01_seed2002_r7,1000,7.26585,20.296482,58.3546,1203.0,489.1,0.060750979999999996,2088.708,3.9728599999999994,0.0009169600000000001,0.61209,1.4200000000000118e-06,0.8154604823115932,0.7982815219335169,0.4552248962655602
baseline,pure_rl,2002,8,base_w500_purerl_h128_noeps_lr0.01_seed2002_r8,1000,7.175414,20.416258,62.1448,1172.02,475.92,0.06599398,2073.8819999999996,4.10508,0.00098676,0.6088020000000001,6.27e-05,0.8044624159359836,0.8035059604555507,0.4866788381742738
baseline,pure_rl,2002,9,base_w500_purerl_h128_noeps_lr0.01_seed2002_r9,1000,7.240920000000001,20.268592,54.3458,1208.74,487.66,0.01853358,2041.2620000000002,3.0646799999999996,0.00093166,0.6082839999999999,1.0979999999999997e-05,0.812428705201328,0.7970650045145053,0.421956846473029
baseline,pure_rl,2002,10,base_w500_purerl_h128_noeps_lr0.01_seed2002_r10,1000,7.0444819999999995,19.738186,56.3566,1159.54,479.0,0.03188982,2102.1180000000004,3.7373399999999997,0.0009532000000000002,0.6073999999999999,-6.022e-05,0.7885395663330453,0.7739295388225647,0.4386439834024896
baseline,pure_rl,2003,1,base_w500_purerl_h128_noeps_lr0.01_seed2003_r1,1000,7.257426000000001,20.340832,58.2358,1150.96,456.44,0.028134059999999995,2086.5040000000004,4.508179999999999,0.0009633800000000001,0.609552,-6.163999999999999e-05,0.8144360262194603,0.8002159983599478,0.45423900414937757
baseline,pure_rl,2003,2,base_w500_purerl_h128_noeps_lr0.01_seed2003_r2,1000,7.2604560000000005,20.194628,60.42660000000001,1138.3,448.88,0.029290820000000002,2052.406,4.51328,0.00099758,0.607152,9.899999999999993e-06,0.8148045093580123,0.7938388125324413,0.4724199170124482
baseline,pure_rl,2003,3,base_w500_purerl_h128_noeps_lr0.01_seed2003_r3,1000,6.9795240000000005,19.224663999999997,55.38360000000001,1046.8,431.38,0.0445629,2071.0200000000004,3.5191000000000003,0.00097586,0.6095479999999999,4.706000000000001e-05,0.7806399202227924,0.7515305263433378,0.43056929460580917
baseline,pure_rl,2003,4,base_w500_purerl_h128_noeps_lr0.01_seed2003_r4,1000,7.208888000000001,19.992242,56.2776,1109.78,440.96,0.03731292,2060.176,4.22086,0.0010232400000000001,0.609724,-3.474e-05,0.8085332425300076,0.7850110572666089,0.4379883817427386
baseline,pure_rl,2003,5,base_w500_purerl_h128_noeps_lr0.01_seed2003_r5,1000,7.012678000000001,19.3963,53.413999999999994,1104.08,451.96,0.03267976,2055.2540000000004,3.42192,0.00096286,0.609168,0.00013482000000000001,0.7846718311058143,0.759017015541239,0.41422406639004145
baseline,pure_rl,2003,6,base_w500_purerl_h128_noeps_lr0.01_seed2003_r6,1000,6.922460000000001,19.040786,54.0058,1074.62,454.9,0.17712659999999997,2099.1699999999996,3.736039999999999,0.0009028000000000002,0.6099,-3.2139999999999994e-05,0.773700276058325,0.7435100605859698,0.41913526970954357
baseline,pure_rl,2003,7,base_w500_purerl_h128_noeps_lr0.01_seed2003_r7,1000,7.058754,19.373648,53.626599999999996,1106.72,446.28,0.0364243,2081.47,4.69074,0.0010376,0.607498,5.8460000000000006e-05,0.7902752070437437,0.7580289713470673,0.41598838174273856
baseline,pure_rl,2003,8,base_w500_purerl_h128_noeps_lr0.01_seed2003_r8,1000,6.937127999999999,19.079202,50.8956,1118.7,463.7,0.08253302,2104.886,4.50704,0.0009136,0.611888,-4.576e-05,0.775484074961388,0.7451857053750964,0.39332448132780085
baseline,pure_rl,2003,9,base_w500_purerl_h128_noeps_lr0.01_seed2003_r9,1000,7.181848,20.031052,57.90559999999999,1142.08,458.66,0.043076220000000005,2076.038,4.3405,0.0009688999999999999,0.609526,-3.0220000000000005e-05,0.8052448649503214,0.7867038877087685,0.45149875518672195
baseline,pure_rl,2003,10,base_w500_purerl_h128_noeps_lr0.01_seed2003_r10,1000,6.999528000000001,19.383396,56.586000000000006,1105.86,450.0,0.0677519,2048.4660000000003,3.6401,0.0009892800000000002,0.608868,-5.1080000000000006e-05,0.7830726386068175,0.7584541635952038,0.4405477178423237
baseline,pure_rl,2004,1,base_w500_purerl_h128_noeps_lr0.01_seed2004_r1,1000,7.151441999999999,19.844749999999998,57.126799999999996,1195.52,471.2,0.06986904,2070.6859999999997,4.056,0.0010119,0.607648,2.7779999999999995e-05,0.8015471427355312,0.7785776909286795,0.44503568464730286
baseline,pure_rl,2004,2,base_w500_purerl_h128_noeps_lr0.01_seed2004_r2,1000,6.983743999999999,19.52136,59.3544,1144.34,472.78,0.11656789999999999,2081.87,3.64282,0.00098584,0.60654,4.172e-05,0.7811531211616337,0.7644719337349135,0.4635219917012448
baseline,pure_rl,2004,3,base_w500_purerl_h128_noeps_lr0.01_seed2004_r3,1000,6.956408,19.128556000000003,54.6296,1099.96,440.44,0.1598635,2056.52,3.69208,0.00100022,0.60689,-3.999999999999999e-05,0.7778287465492708,0.7473384483187286,0.42431203319502075
baseline,pure_rl,2004,4,base_w500_purerl_h128_noeps_lr0.01_seed2004_r4,1000,7.194623999999999,20.077486,57.986999999999995,1173.46,472.1,0.035290840000000004,2061.036,3.4465599999999994,0.00105458,0.609868,-0.0001025,0.8067985747120844,0.788729264898958,0.4521742738589211
baseline,pure_rl,2004,5,base_w500_purerl_h128_noeps_lr0.01_seed2004_r5,1000,7.177995999999999,19.986156,54.022999999999996,1129.78,451.42,0.034093080000000005,2075.708,4.22436,0.00091112,0.60797,-1.4339999999999988e-05,0.8047764170791324,0.7847455956311803,0.41927800829875517
baseline,pure_rl,2004,6,base_w500_purerl_h128_noeps_lr0.01_seed2004_r6,1000,6.903585999999999,19.183529999999998,52.60900000000001,1104.98,462.96,0.08702096000000001,2084.08,3.7938400000000003,0.0009642799999999999,0.610458,-2.3480000000000002e-05,0.7714049787787761,0.7497363267193285,0.4075435684647304
baseline,pure_rl,2004,7,base_w500_purerl_h128_noeps_lr0.01_seed2004_r7,1000,7.15254,19.96894,58.1368,1179.36,473.98,0.14093182,2095.6059999999998,3.9736800000000003,0.0009899400000000001,0.60783,3.2059999999999995e-05,0.8016806722689075,0.7839946611067735,0.45341742738589214
baseline,pure_rl,2004,8,base_w500_purerl_h128_noeps_lr0.01_seed2004_r8,1000,7.131598,19.777420000000003,56.68380000000001,1164.86,470.28,0.04452807999999999,2067.404,3.3640600000000003,0.00092946,0.6077800000000001,3.347999999999999e-05,0.7991338822070072,0.775640863470019,0.44135933609958516
baseline,pure_rl,2004,9,base_w500_purerl_h128_noeps_lr0.01_seed2004_r9,1000,6.975475999999999,19.213606,54.16439999999999,1120.92,463.52,0.10526502,2052.122,3.4235800000000007,0.0010067799999999999,0.608222,-8.456e-05,0.7801476364786144,0.7510481939797872,0.42045145228215763
baseline,pure_rl,2004,10,base_w500_purerl_h128_noeps_lr0.01_seed2004_r10,1000,7.131554000000001,20.021732,57.2566,1165.02,478.16,0.07727608,2098.2,3.91546,0.0010219399999999998,0.6078399999999999,-2.72e-05,0.7991285312967445,0.7862973641395615,0.44611286307053943
baseline,pure_rl,2005,1,base_w500_purerl_h128_noeps_lr0.01_seed2005_r1,1000,7.045572,19.596756,55.096399999999996,1150.76,471.56,0.04304163999999999,2126.2120000000004,4.72306,0.00093688,0.6066299999999999,2.0220000000000003e-05,0.7886721229736467,0.7677605872782549,0.4281858921161825
baseline,pure_rl,2005,2,base_w500_purerl_h128_noeps_lr0.01_seed2005_r2,1000,7.046413999999999,19.63221,58.2552,1134.6,467.38,0.03095718,2066.2100000000005,3.9097200000000005,0.0009630800000000001,0.607392,-1.742000000000001e-05,0.7887745199382211,0.7693070343407732,0.4544
baseline,pure_rl,2005,3,base_w500_purerl_h128_noeps_lr0.01_seed2005_r3,1000,7.144915999999999,19.796754,56.755599999999994,1142.22,474.96,0.07105589999999999,2096.362,3.94346,0.00105576,0.607142,-2.5219999999999996e-05,0.8007535054542799,0.7764841817840802,0.44195518672199163
baseline,pure_rl,2005,4,base_w500_purerl_h128_noeps_lr0.01_seed2005_r4,1000,6.913546,19.781108,58.655,1018.1,425.76,0.060668040000000006,2110.1079999999997,2.9859799999999996,0.00094292,0.6066420000000001,6.984e-05,0.7726162302837198,0.7758017281613532,0.4577178423236515
baseline,pure_rl,2005,5,base_w500_purerl_h128_noeps_lr0.01_seed2005_r5,1000,7.17244,19.965787999999996,55.224999999999994,1183.26,469.26,0.04060149999999999,2046.7439999999997,3.7429800000000006,0.0009835199999999999,0.6069200000000001,4.582e-05,0.8041007430468569,0.7838571758825094,0.429253112033195
baseline,pure_rl,2005,6,base_w500_purerl_h128_noeps_lr0.01_seed2005_r6,1000,6.999726000000001,19.673152,57.68580000000001,1132.12,456.78,0.11487264,2064.422,3.8190399999999998,0.00097714,0.60777,3.402e-05,0.7830967177030003,0.7710928592303097,0.44967468879668054
baseline,pure_rl,2005,7,base_w500_purerl_h128_noeps_lr0.01_seed2005_r7,1000,7.060746,20.05896,58.7662,1208.84,492.94,0.03246758,2086.2799999999997,4.6355200000000005,0.0009770599999999999,0.606448,-6.0119999999999994e-05,0.7905174573447323,0.787921190259137,0.4586406639004149
baseline,pure_rl,2005,8,base_w500_purerl_h128_noeps_lr0.01_seed2005_r8,1000,7.073656,19.877574,56.934200000000004,1175.66,478.72,0.03421256,2080.39,3.9737999999999998,0.0009591399999999998,0.606712,1.3920000000000002e-05,0.7920874630604774,0.7800094215762821,0.44343734439834026
baseline,pure_rl,2005,9,base_w500_purerl_h128_noeps_lr0.01_seed2005_r9,1000,7.102098,19.82609,58.809200000000004,1142.46,471.4,0.09234387999999999,2059.97,3.40524,0.0009867800000000003,0.607922,2.196e-05,0.7955463400989917,0.7777637714220911,0.458997510373444
baseline,pure_rl,2005,10,base_w500_purerl_h128_noeps_lr0.01_seed2005_r10,1000,6.941144,19.588414,56.815,1104.88,457.26,0.13771194,2071.85,3.3384400000000003,0.0010003,0.607558,-5.4399999999999994e-05,0.7759724671344659,0.7673967225127694,0.442448132780083
baseline,pure_rl,2006,1,base_w500_purerl_h128_noeps_lr0.01_seed2006_r1,1000,7.164986000000002,19.797334,53.74700000000001,1126.46,447.9,0.05908137999999999,2074.7160000000003,4.16494,0.0010462199999999998,0.6075,-3.425999999999999e-05,0.8031942502036995,0.7765094804611338,0.41698755186722
baseline,pure_rl,2006,2,base_w500_purerl_h128_noeps_lr0.01_seed2006_r2,1000,6.765604,18.813546000000002,55.155,1074.78,447.98,0.17562346,2057.7419999999997,3.0992600000000006,0.0009167800000000003,0.6091440000000001,-6.881999999999998e-05,0.7546247674178209,0.7335982133899792,0.4286721991701245
baseline,pure_rl,2006,3,base_w500_purerl_h128_noeps_lr0.01_seed2006_r3,1000,6.956708000000001,19.493972,54.837599999999995,1160.86,482.76,0.1475692,2055.3160000000003,3.25026,0.00100002,0.610642,-5.680000000000001e-05,0.7778652300283355,0.763277312757076,0.42603817427385887
baseline,pure_rl,2006,4,base_w500_purerl_h128_noeps_lr0.01_seed2006_r4,1000,7.175600000000002,20.26131,59.39019999999999,1179.06,482.8,0.0281717,2081.116,3.9057600000000003,0.0010021000000000001,0.609022,4.234e-05,0.8044850356930038,0.7967473752622558,0.4638190871369294
baseline,pure_rl,2006,5,base_w500_purerl_h128_noeps_lr0.01_seed2006_r5,1000,7.007872,19.672372,53.7534,1151.98,479.64,0.10836158000000001,2103.282,3.43544,0.0009789999999999998,0.609406,-7.739999999999999e-06,0.7840873657711998,0.7710588368715132,0.41704066390041494
baseline,pure_rl,2006,6,base_w500_purerl_h128_noeps_lr0.01_seed2006_r6,1000,7.1406079999999985,20.22323,59.953599999999994,1178.1,473.42,0.031063760000000006,2056.1820000000002,4.01222,0.00100144,0.60714,1.0200000000000053e-06,0.8002296026949127,0.7950863862584566,0.4684946058091286
baseline,pure_rl,2006,7,base_w500_purerl_h128_noeps_lr0.01_seed2006_r7,1000,7.000598000000001,19.440496,54.5758,1156.16,474.96,0.11264568000000001,2053.534,3.4683000000000006,0.0009475,0.610892,-2.8680000000000013e-05,0.7832027630154811,0.7609447747327281,0.4238655601659751
baseline,pure_rl,2006,8,base_w500_purerl_h128_noeps_lr0.01_seed2006_r8,1000,7.139346,19.943413999999997,58.2454,1175.14,473.88,0.03378116,2082.402,3.9408200000000004,0.00097772,0.6075659999999999,-4.593999999999999e-05,0.800076128859648,0.78288125760596,0.4543186721991701
baseline,pure_rl,2006,9,base_w500_purerl_h128_noeps_lr0.01_seed2006_r9,1000,7.0733799999999984,19.73728,54.014799999999994,1175.6,484.08,0.02973208,2088.578,4.037140000000001,0.00088756,0.61013,4.7220000000000026e-05,0.7920538982597378,0.7738900205442705,0.419209958506224
baseline,pure_rl,2006,10,base_w500_purerl_h128_noeps_lr0.01_seed2006_r10,1000,7.097908,20.036018,57.60060000000001,1119.74,468.32,0.06736381999999999,2086.3160000000003,3.3391599999999992,0.0010375800000000002,0.60722,5.937999999999999e-05,0.7950367875080567,0.7869204967264384,0.44896763485477187
baseline,pure_rl,2007,1,base_w500_purerl_h128_noeps_lr0.01_seed2007_r1,1000,7.0974,19.843670000000003,56.5942,1174.18,471.68,0.030399920000000004,2104.13,4.03546,0.00099668,0.609586,3.9979999999999987e-05,0.7949750088168408,0.7785305830472694,0.44061576763485477
baseline,pure_rl,2007,2,base_w500_purerl_h128_noeps_lr0.01_seed2007_r2,1000,7.284204,20.156294,59.687,1144.4,454.96,0.043099979999999996,2071.1459999999997,3.6970000000000005,0.001052,0.60941,9.479999999999999e-05,0.8176925415607631,0.7921667444528289,0.4662821576763485
baseline,pure_rl,2007,3,base_w500_purerl_h128_noeps_lr0.01_seed2007_r3,1000,7.075992,19.976976,59.170199999999994,1110.44,450.04,0.06967556,2058.4799999999996,3.4399800000000003,0.0009704799999999999,0.608772,1.3419999999999995e-05,0.7923715477507934,0.784345178639193,0.4619933609958506
baseline,pure_rl,2007,4,base_w500_purerl_h128_noeps_lr0.01_seed2007_r4,1000,6.880856,19.051016,55.965599999999995,1106.98,464.5,0.08779187999999999,2086.416,3.4741199999999997,0.00101304,0.606704,-1.8820000000000003e-05,0.7686407471816512,0.743956276907106,0.43539917012448126
baseline,pure_rl,2007,5,base_w500_purerl_h128_noeps_lr0.01_seed2007_r5,1000,7.3635660000000005,20.626023999999997,60.316399999999994,1230.48,489.92,0.024162579999999996,2092.962,4.8690999999999995,0.0009579599999999999,0.6058819999999999,7.726000000000002e-05,0.8273438811125029,0.8126556195776865,0.47150539419087134
baseline,pure_rl,2007,6,base_w500_purerl_h128_noeps_lr0.01_seed2007_r6,1000,7.057042,19.507702,54.654799999999994,1174.92,479.7,0.09168672000000001,2061.45,3.6294,0.0009888599999999998,0.606044,-3.310000000000001e-05,0.7900670079898817,0.7638761935087084,0.4245211618257261
baseline,pure_rl,2007,7,base_w500_purerl_h128_noeps_lr0.01_seed2007_r7,1000,7.212682,20.18564,61.6442,1251.24,494.54,0.038676419999999996,2062.0060000000003,4.04566,0.0009698200000000001,0.608466,2.774e-05,0.8089946369285773,0.7934467702749268,0.4825244813278008
baseline,pure_rl,2007,8,base_w500_purerl_h128_noeps_lr0.01_seed2007_r8,1000,7.186885999999999,20.341634,56.8468,1243.5,510.6,0.040196159999999995,2098.432,3.7758800000000003,0.0010224999999999998,0.6119859999999999,1.2780000000000005e-05,0.8058575441754124,0.8002509803237358,0.4427120331950208
baseline,pure_rl,2007,9,base_w500_purerl_h128_noeps_lr0.01_seed2007_r9,1000,7.110609999999999,20.008432000000003,55.85779999999999,1200.4,482.2,0.03353544,2068.8720000000003,4.30424,0.0009583800000000001,0.608564,6.802e-05,0.7965814980116502,0.7857172393036759,0.4345045643153526
baseline,pure_rl,2007,10,base_w500_purerl_h128_noeps_lr0.01_seed2007_r10,1000,7.109940000000002,19.817566000000003,59.14679999999999,1202.1,492.18,0.17316324000000002,2066.712,3.70138,0.0010047600000000002,0.6071200000000001,2.2119999999999998e-05,0.7965000182417397,0.7773919681062197,0.46179917012448124
baseline,pure_rl,2008,1,base_w500_purerl_h128_noeps_lr0.01_seed2008_r1,1000,7.0922480000000006,20.180291999999998,59.58520000000001,1164.86,477.1,0.04649324000000001,2052.21,3.0872799999999994,0.0009646600000000001,0.61151,3.4179999999999995e-05,0.7943484658697052,0.7932134990251285,0.46543734439834034
baseline,pure_rl,2008,2,base_w500_purerl_h128_noeps_lr0.01_seed2008_r2,1000,7.096252,20.070654,58.2878,1195.68,504.5,0.05216794,2114.596,4.09874,0.00094564,0.609206,-5.3360000000000004e-05,0.7948353987036203,0.7884312639306293,0.45467053941908714
baseline,pure_rl,2008,3,base_w500_purerl_h128_noeps_lr0.01_seed2008_r3,1000,7.266866,20.523366,58.636799999999994,1222.34,509.7,0.05297214,2134.3140000000003,4.617920000000001,0.00099486,0.6086,-5.871999999999999e-05,0.8155840396940253,0.8081778409760055,0.45756680497925306
baseline,pure_rl,2008,4,base_w500_purerl_h128_noeps_lr0.01_seed2008_r4,1000,7.150412,20.226012,57.3672,1106.22,450.82,0.10964274000000002,2092.872,3.7708799999999996,0.00103502,0.6078479999999999,7.42e-05,0.8014218827907428,0.7952077326714967,0.4470307053941908
baseline,pure_rl,2008,5,base_w500_purerl_h128_noeps_lr0.01_seed2008_r5,1000,7.122924,19.613318,55.4674,1186.9,481.08,0.03436048,2083.798,3.9775599999999995,0.00100366,0.609652,-9.048e-05,0.7980790232156537,0.7684829953633632,0.4312647302904564
baseline,pure_rl,2008,6,base_w500_purerl_h128_noeps_lr0.01_seed2008_r6,1000,7.085184000000002,20.109916000000002,56.3152,1144.26,474.84,0.061152100000000015,2130.308,4.13772,0.00096956,0.606772,-4.028e-05,0.7934894015493319,0.7901438098935276,0.4383004149377593
baseline,pure_rl,2008,7,base_w500_purerl_h128_noeps_lr0.01_seed2008_r7,1000,7.024354,19.607426,59.096,1094.36,453.26,0.04909851999999999,2064.028,3.1058399999999993,0.0010226599999999999,0.611112,2.7919999999999994e-05,0.7860917681110069,0.7682259956992249,0.4613775933609958
baseline,pure_rl,2008,8,base_w500_purerl_h128_noeps_lr0.01_seed2008_r8,1000,6.999290000000001,19.400845999999998,55.004799999999996,1085.72,453.62,0.04043,2079.796,3.5183199999999992,0.00103546,0.612652,-4.7440000000000007e-05,0.7830436950467596,0.7592153048272492,0.4274257261410788
baseline,pure_rl,2008,9,base_w500_purerl_h128_noeps_lr0.01_seed2008_r9,1000,7.084300000000001,20.075368,59.938599999999994,1157.06,460.72,0.05798117999999999,2072.872,3.7100400000000002,0.0009065599999999998,0.613204,-5.040000000000015e-06,0.7933818968976882,0.7886368811093034,0.46837012448132775
baseline,pure_rl,2008,10,base_w500_purerl_h128_noeps_lr0.01_seed2008_r10,1000,7.0135000000000005,19.71778,58.685,1162.08,475.54,0.07039211999999999,2061.792,3.4483800000000002,0.0009917199999999998,0.608336,7.660000000000003e-06,0.7847717958384511,0.7730394615743629,0.45796680497925313
baseline,pure_rl,2009,1,base_w500_purerl_h128_noeps_lr0.01_seed2009_r1,1000,7.039826000000001,19.870354,59.7774,1136.04,475.24,0.07054814000000001,2068.606,3.2254,0.0009750599999999999,0.607214,2.478000000000002e-05,0.7879733427379634,0.7796944966653726,0.4670323651452282
baseline,pure_rl,2009,2,base_w500_purerl_h128_noeps_lr0.01_seed2009_r2,1000,7.098763999999999,20.226198,62.264399999999995,1087.5,464.38,0.0325473,2097.534,2.7469799999999998,0.00099442,0.6082839999999999,3.799999999999999e-05,0.7951408870349875,0.7952158456955174,0.48767136929460575
baseline,pure_rl,2009,3,base_w500_purerl_h128_noeps_lr0.01_seed2009_r3,1000,7.085886,20.105072,59.98299999999999,1131.8,459.78,0.06486232000000001,2048.9559999999997,3.3622800000000006,0.00097866,0.607898,5.0079999999999995e-05,0.7935747728903428,0.7899325223217206,0.46873858921161815
baseline,pure_rl,2009,4,base_w500_purerl_h128_noeps_lr0.01_seed2009_r4,1000,7.253492,20.440151999999998,60.55459999999999,1192.94,480.02,0.03931224,2068.3819999999996,4.0049,0.00095606,0.607852,-3.2640000000000006e-05,0.8139576061973269,0.804548178713344,0.4734821576763485
baseline,pure_rl,2009,5,base_w500_purerl_h128_noeps_lr0.01_seed2009_r5,1000,7.172942000000001,20.481468,60.8978,1118.12,458.28,0.05615583999999999,2080.674,3.7631200000000002,0.00101102,0.606124,-8.341999999999998e-05,0.8041617920684917,0.8063503168877393,0.4763302904564315
baseline,pure_rl,2009,6,base_w500_purerl_h128_noeps_lr0.01_seed2009_r6,1000,7.107912,20.105711999999997,58.9454,1114.26,456.36,0.13165322,2091.9639999999995,4.01338,0.00100742,0.61019,-2.0560000000000006e-05,0.7962533899232629,0.789960438103297,0.46012780082987553
baseline,pure_rl,2009,7,base_w500_purerl_h128_noeps_lr0.01_seed2009_r7,1000,7.01463,19.868025999999997,59.189800000000005,1141.22,472.54,0.07283865999999999,2083.46,3.92906,0.00095236,0.6101300000000001,-5.564e-05,0.7849092169429277,0.7795929530098882,0.46215601659751043
baseline,pure_rl,2009,8,base_w500_purerl_h128_noeps_lr0.01_seed2009_r8,1000,6.871232,19.50444,58.7358,1113.78,476.64,0.06535052000000001,2093.5520000000006,3.10472,0.0009857,0.61114,-4.5759999999999996e-05,0.7674703571732598,0.7637339102594859,0.45838838174273855
baseline,pure_rl,2009,9,base_w500_purerl_h128_noeps_lr0.01_seed2009_r9,1000,7.3062819999999995,20.896154000000003,62.0058,1132.36,469.42,0.0575518,2079.8360000000002,3.3961400000000004,0.00101004,0.609856,3.4900000000000015e-05,0.8203774823967213,0.8244382603233871,0.4855253112033195
baseline,pure_rl,2009,10,base_w500_purerl_h128_noeps_lr0.01_seed2009_r10,1000,7.229613999999999,20.35842,59.395599999999995,1186.96,498.28,0.03892622,2096.912,4.148540000000001,0.00102692,0.60943,-3.17e-05,0.8110537644869812,0.8009831589323958,0.4638639004149377
baseline,pure_rl,2010,1,base_w500_purerl_h128_noeps_lr0.01_seed2010_r1,1000,7.273136000000001,20.439315999999998,58.3908,1192.86,485.78,0.031887240000000004,2091.7580000000003,3.8711800000000007,0.0009828200000000001,0.6097300000000001,5.961999999999999e-05,0.8163465444064747,0.8045117137236598,0.4555253112033195
baseline,pure_rl,2010,2,base_w500_purerl_h128_noeps_lr0.01_seed2010_r2,1000,7.094090000000001,19.756252,55.2346,1157.56,475.2,0.059893840000000004,2049.782,3.281580000000001,0.0009561600000000001,0.608474,2.9419999999999996e-05,0.7945724744311619,0.7747175489943776,0.42933278008298753
baseline,pure_rl,2010,3,base_w500_purerl_h128_noeps_lr0.01_seed2010_r3,1000,7.313698,20.393577999999998,60.365,1172.92,465.76,0.13859106000000002,2075.722,3.4347799999999995,0.0009842599999999998,0.605534,-8.039999999999998e-06,0.8212793539991972,0.8025166949459349,0.47190871369294607
