timestamp_ms,source,message,data
8457270,GA,Gen 261 | 1034 agents | tournament k=2 → 100 offspring,
8457296,GA,Gen 263 started | 100 founders | RL=true,
8469880,GA,Gen 263 -> starting Map 2/5,
8477831,GA,Gen 263 -> starting Map 3/5,
8486912,GA,Gen 263 -> starting Map 4/5,
8497158,GA,Gen 263 -> starting Map 5/5,
8500634,GA,Gen 262 | 764 agents | tournament k=2 → 100 offspring,
8500658,GA,Gen 264 started | 100 founders | RL=true,
8510059,GA,Gen 264 -> starting Map 2/5,
8527341,GA,Gen 264 -> starting Map 3/5,
8535846,GA,Gen 264 -> starting Map 4/5,
8540505,GA,Gen 264 -> starting Map 5/5,
8545762,GA,Gen 263 | 834 agents | tournament k=2 → 100 offspring,
8545786,GA,Gen 265 started | 100 founders | RL=true,
8561726,GA,Gen 265 -> starting Map 2/5,
8583457,GA,Gen 265 -> starting Map 3/5,
8602269,GA,Gen 265 -> starting Map 4/5,
8608736,GA,Gen 265 -> starting Map 5/5,
8610428,GA,Gen 264 | 1205 agents | tournament k=2 → 100 offspring,
8610452,GA,Gen 266 started | 100 founders | RL=true,
8624500,GA,Gen 266 -> starting Map 2/5,
8634032,GA,Gen 266 -> starting Map 3/5,
8646276,GA,Gen 266 -> starting Map 4/5,
8658448,GA,Gen 266 -> starting Map 5/5,
8662360,GA,Gen 265 | 926 agents | tournament k=2 → 100 offspring,
8662384,GA,Gen 267 started | 100 founders | RL=true,
8672568,GA,Gen 267 -> starting Map 2/5,
8686654,GA,Gen 267 -> starting Map 3/5,
8695446,GA,Gen 267 -> starting Map 4/5,
8702402,GA,Gen 267 -> starting Map 5/5,
8707259,GA,Gen 266 | 803 agents | tournament k=2 → 100 offspring,
8707280,GA,Gen 268 started | 100 founders | RL=true,
8721422,GA,Gen 268 -> starting Map 2/5,
8740081,GA,Gen 268 -> starting Map 3/5,
8758436,GA,Gen 268 -> starting Map 4/5,
8765524,GA,Gen 268 -> starting Map 5/5,
8767503,GA,Gen 267 | 1123 agents | tournament k=2 → 100 offspring,
8767531,GA,Gen 269 started | 100 founders | RL=true,
8780749,GA,Gen 269 -> starting Map 2/5,
8790614,GA,Gen 269 -> starting Map 3/5,
8803554,GA,Gen 269 -> starting Map 4/5,
8816825,GA,Gen 269 -> starting Map 5/5,
8820528,GA,Gen 268 | 962 agents | tournament k=2 → 100 offspring,
8820553,GA,Gen 270 started | 100 founders | RL=true,
8830327,GA,Gen 270 -> starting Map 2/5,
8846995,GA,Gen 270 -> starting Map 3/5,
8855428,GA,Gen 270 -> starting Map 4/5,
8861366,GA,Gen 270 -> starting Map 5/5,
8866835,GA,Gen 269 | 836 agents | tournament k=2 → 100 offspring,
8866863,GA,Gen 271 started | 100 founders | RL=true,
8884352,GA,Gen 271 -> starting Map 2/5,
8905966,GA,Gen 271 -> starting Map 3/5,
8923430,GA,Gen 271 -> starting Map 4/5,
8930540,GA,Gen 271 -> starting Map 5/5,
8932266,GA,Gen 270 | 1231 agents | tournament k=2 → 100 offspring,
8932287,GA,Gen 272 started | 100 founders | RL=true,
8944980,GA,Gen 272 -> starting Map 2/5,
8952328,GA,Gen 272 -> starting Map 3/5,
8960586,GA,Gen 272 -> starting Map 4/5,
8969598,GA,Gen 272 -> starting Map 5/5,
8972657,GA,Gen 271 | 710 agents | tournament k=2 → 100 offspring,
8972684,GA,Gen 273 started | 100 founders | RL=true,
8982684,GA,Gen 273 -> starting Map 2/5,
8999489,GA,Gen 273 -> starting Map 3/5,
9007691,GA,Gen 273 -> starting Map 4/5,
9012396,GA,Gen 273 -> starting Map 5/5,
9017382,GA,Gen 272 | 810 agents | tournament k=2 → 100 offspring,
9017412,GA,Gen 274 started | 100 founders | RL=true,
9032146,GA,Gen 274 -> starting Map 2/5,
9052954,GA,Gen 274 -> starting Map 3/5,
9070911,GA,Gen 274 -> starting Map 4/5,
9077050,GA,Gen 274 -> starting Map 5/5,
9078463,GA,Gen 273 | 1131 agents | tournament k=2 → 100 offspring,
9078488,GA,Gen 275 started | 100 founders | RL=true,
9092402,GA,Gen 275 -> starting Map 2/5,
9100782,GA,Gen 275 -> starting Map 3/5,
9109294,GA,Gen 275 -> starting Map 4/5,
9119639,GA,Gen 275 -> starting Map 5/5,
9122918,GA,Gen 274 | 784 agents | tournament k=2 → 100 offspring,
9122943,GA,Gen 276 started | 100 founders | RL=true,
9132819,GA,Gen 276 -> starting Map 2/5,
9150325,GA,Gen 276 -> starting Map 3/5,
9159361,GA,Gen 276 -> starting Map 4/5,
9165331,GA,Gen 276 -> starting Map 5/5,
9170989,GA,Gen 275 | 871 agents | tournament k=2 → 100 offspring,
9171011,GA,Gen 277 started | 100 founders | RL=true,
9185028,GA,Gen 277 -> starting Map 2/5,
9203989,GA,Gen 277 -> starting Map 3/5,
9222034,GA,Gen 277 -> starting Map 4/5,
9228821,GA,Gen 277 -> starting Map 5/5,
9231190,GA,Gen 276 | 1102 agents | tournament k=2 → 100 offspring,
9231211,GA,Gen 278 started | 100 founders | RL=true,
9244164,GA,Gen 278 -> starting Map 2/5,
9252270,GA,Gen 278 -> starting Map 3/5,
9260841,GA,Gen 278 -> starting Map 4/5,
9272179,GA,Gen 278 -> starting Map 5/5,
9275934,GA,Gen 277 | 789 agents | tournament k=2 → 100 offspring,
9275961,GA,Gen 279 started | 100 founders | RL=true,
9286386,GA,Gen 279 -> starting Map 2/5,
9306725,GA,Gen 279 -> starting Map 3/5,
9317504,GA,Gen 279 -> starting Map 4/5,
9324903,GA,Gen 279 -> starting Map 5/5,
9329329,GA,Gen 278 | 989 agents | tournament k=2 → 100 offspring,
9329351,GA,Gen 280 started | 100 founders | RL=true,
9343089,GA,Gen 280 -> starting Map 2/5,
9362449,GA,Gen 280 -> starting Map 3/5,
9380949,GA,Gen 280 -> starting Map 4/5,
9388270,GA,Gen 280 -> starting Map 5/5,
9391046,GA,Gen 279 | 1145 agents | tournament k=2 → 100 offspring,
9391070,GA,Gen 281 started | 100 founders | RL=true,
9405325,GA,Gen 281 -> starting Map 2/5,
9414823,GA,Gen 281 -> starting Map 3/5,
9423757,GA,Gen 281 -> starting Map 4/5,
9436691,GA,Gen 281 -> starting Map 5/5,
9441178,GA,Gen 280 | 895 agents | tournament k=2 → 100 offspring,
9441203,GA,Gen 282 started | 100 founders | RL=true,
9451287,GA,Gen 282 -> starting Map 2/5,
9468824,GA,Gen 282 -> starting Map 3/5,
9477668,GA,Gen 282 -> starting Map 4/5,
9483008,GA,Gen 282 -> starting Map 5/5,
9487534,GA,Gen 281 | 840 agents | tournament k=2 → 100 offspring,
9487559,GA,Gen 283 started | 100 founders | RL=true,
9502188,GA,Gen 283 -> starting Map 2/5,
9523303,GA,Gen 283 -> starting Map 3/5,
9542628,GA,Gen 283 -> starting Map 4/5,
9548831,GA,Gen 283 -> starting Map 5/5,
9550589,GA,Gen 282 | 1172 agents | tournament k=2 → 100 offspring,
9550613,GA,Gen 284 started | 100 founders | RL=true,
9564046,GA,Gen 284 -> starting Map 2/5,
9572419,GA,Gen 284 -> starting Map 3/5,
9583303,GA,Gen 284 -> starting Map 4/5,
9593740,GA,Gen 284 -> starting Map 5/5,
9597358,GA,Gen 283 | 831 agents | tournament k=2 → 100 offspring,
9597384,GA,Gen 285 started | 100 founders | RL=true,
9607620,GA,Gen 285 -> starting Map 2/5,
9624338,GA,Gen 285 -> starting Map 3/5,
9633029,GA,Gen 285 -> starting Map 4/5,
9638596,GA,Gen 285 -> starting Map 5/5,
9642560,GA,Gen 284 | 808 agents | tournament k=2 → 100 offspring,
9642587,GA,Gen 286 started | 100 founders | RL=true,
9657430,GA,Gen 286 -> starting Map 2/5,
9679847,GA,Gen 286 -> starting Map 3/5,
9697301,GA,Gen 286 -> starting Map 4/5,
9703510,GA,Gen 286 -> starting Map 5/5,
9705997,GA,Gen 285 | 1172 agents | tournament k=2 → 100 offspring,
9706022,GA,Gen 287 started | 100 founders | RL=true,
9718613,GA,Gen 287 -> starting Map 2/5,
9725811,GA,Gen 287 -> starting Map 3/5,
9734774,GA,Gen 287 -> starting Map 4/5,
9746807,GA,Gen 287 -> starting Map 5/5,
9751155,GA,Gen 286 | 795 agents | tournament k=2 → 100 offspring,
9751179,GA,Gen 288 started | 100 founders | RL=true,
9760969,GA,Gen 288 -> starting Map 2/5,
9777055,GA,Gen 288 -> starting Map 3/5,
9785774,GA,Gen 288 -> starting Map 4/5,
9792792,GA,Gen 288 -> starting Map 5/5,
9797853,GA,Gen 287 | 839 agents | tournament k=2 → 100 offspring,
9797878,GA,Gen 289 started | 100 founders | RL=true,
9813800,GA,Gen 289 -> starting Map 2/5,
9837510,GA,Gen 289 -> starting Map 3/5,
9858717,GA,Gen 289 -> starting Map 4/5,
9865603,GA,Gen 289 -> starting Map 5/5,
9867451,GA,Gen 288 | 1307 agents | tournament k=2 → 100 offspring,
9867478,GA,Gen 290 started | 100 founders | RL=true,
9880268,GA,Gen 290 -> starting Map 2/5,
9888155,GA,Gen 290 -> starting Map 3/5,
9897616,GA,Gen 290 -> starting Map 4/5,
9910171,GA,Gen 290 -> starting Map 5/5,
9913784,GA,Gen 289 | 818 agents | tournament k=2 → 100 offspring,
9913811,GA,Gen 291 started | 100 founders | RL=true,
9924250,GA,Gen 291 -> starting Map 2/5,
9942861,GA,Gen 291 -> starting Map 3/5,
9950684,GA,Gen 291 -> starting Map 4/5,
9956154,GA,Gen 291 -> starting Map 5/5,
9961748,GA,Gen 290 | 870 agents | tournament k=2 → 100 offspring,
9961770,GA,Gen 292 started | 100 founders | RL=true,
9976422,GA,Gen 292 -> starting Map 2/5,
9997460,GA,Gen 292 -> starting Map 3/5,
10014645,GA,Gen 292 -> starting Map 4/5,
10020303,GA,Gen 292 -> starting Map 5/5,
10021711,GA,Gen 291 | 1084 agents | tournament k=2 → 100 offspring,
10021736,GA,Gen 293 started | 100 founders | RL=true,
10034570,GA,Gen 293 -> starting Map 2/5,
10043163,GA,Gen 293 -> starting Map 3/5,
10053152,GA,Gen 293 -> starting Map 4/5,
10064792,GA,Gen 293 -> starting Map 5/5,
10068484,GA,Gen 292 | 832 agents | tournament k=2 → 100 offspring,
10068507,GA,Gen 294 started | 100 founders | RL=true,
10078009,GA,Gen 294 -> starting Map 2/5,
10094894,GA,Gen 294 -> starting Map 3/5,
10104199,GA,Gen 294 -> starting Map 4/5,
10110265,GA,Gen 294 -> starting Map 5/5,
10116111,GA,Gen 293 | 869 agents | tournament k=2 → 100 offspring,
10116132,GA,Gen 295 started | 100 founders | RL=true,
10132082,GA,Gen 295 -> starting Map 2/5,
10153495,GA,Gen 295 -> starting Map 3/5,
10171731,GA,Gen 295 -> starting Map 4/5,
10178139,GA,Gen 295 -> starting Map 5/5,
10179581,GA,Gen 294 | 1170 agents | tournament k=2 → 100 offspring,
10179608,GA,Gen 296 started | 100 founders | RL=true,
10192908,GA,Gen 296 -> starting Map 2/5,
10201775,GA,Gen 296 -> starting Map 3/5,
10211892,GA,Gen 296 -> starting Map 4/5,
10224379,GA,Gen 296 -> starting Map 5/5,
10229183,GA,Gen 295 | 876 agents | tournament k=2 → 100 offspring,
10229204,GA,Gen 297 started | 100 founders | RL=true,
10239554,GA,Gen 297 -> starting Map 2/5,
10254866,GA,Gen 297 -> starting Map 3/5,
10263632,GA,Gen 297 -> starting Map 4/5,
10271959,GA,Gen 297 -> starting Map 5/5,
10278766,GA,Gen 296 | 897 agents | tournament k=2 → 100 offspring,
10278791,GA,Gen 298 started | 100 founders | RL=true,
10294106,GA,Gen 298 -> starting Map 2/5,
10313708,GA,Gen 298 -> starting Map 3/5,
10332284,GA,Gen 298 -> starting Map 4/5,
10339659,GA,Gen 298 -> starting Map 5/5,
10342769,GA,Gen 297 | 1187 agents | tournament k=2 → 100 offspring,
10342795,GA,Gen 299 started | 100 founders | RL=true,
10355164,GA,Gen 299 -> starting Map 2/5,
10364736,GA,Gen 299 -> starting Map 3/5,
10378489,GA,Gen 299 -> starting Map 4/5,
10393257,GA,Gen 299 -> starting Map 5/5,
10396820,GA,Gen 298 | 970 agents | tournament k=2 → 100 offspring,
10396845,GA,Gen 300 started | 100 founders | RL=true,
10406508,GA,Gen 300 -> starting Map 2/5,
10423962,GA,Gen 300 -> starting Map 3/5,
10433373,GA,Gen 300 -> starting Map 4/5,
10440948,GA,Gen 300 -> starting Map 5/5,
10448709,GA,Gen 299 | 952 agents | tournament k=2 → 100 offspring,
10448730,GA,Gen 301 started | 100 founders | RL=true,
10464534,GA,Gen 301 -> starting Map 2/5,
10486690,GA,Gen 301 -> starting Map 3/5,
10504649,GA,Gen 301 -> starting Map 4/5,
10511627,GA,Gen 301 -> starting Map 5/5,
10513581,GA,Gen 300 | 1206 agents | tournament k=2 → 100 offspring,
10513606,GA,Gen 302 started | 100 founders | RL=true,
10526576,GA,Gen 302 -> starting Map 2/5,
10533829,GA,Gen 302 -> starting Map 3/5,
10541700,GA,Gen 302 -> starting Map 4/5,
10551187,GA,Gen 302 -> starting Map 5/5,
10554112,GA,Gen 301 | 710 agents | tournament k=2 → 100 offspring,
10554140,GA,Gen 303 started | 100 founders | RL=true,
10564639,GA,Gen 303 -> starting Map 2/5,
10582223,GA,Gen 303 -> starting Map 3/5,
10590244,GA,Gen 303 -> starting Map 4/5,
10594598,GA,Gen 303 -> starting Map 5/5,
10599764,GA,Gen 302 | 824 agents | tournament k=2 → 100 offspring,
10599786,GA,Gen 304 started | 100 founders | RL=true,
10614093,GA,Gen 304 -> starting Map 2/5,
10635611,GA,Gen 304 -> starting Map 3/5,
10654918,GA,Gen 304 -> starting Map 4/5,
10662121,GA,Gen 304 -> starting Map 5/5,
10664044,GA,Gen 303 | 1199 agents | tournament k=2 → 100 offspring,
10664067,GA,Gen 305 started | 100 founders | RL=true,
10676605,GA,Gen 305 -> starting Map 2/5,
10684633,GA,Gen 305 -> starting Map 3/5,
10694718,GA,Gen 305 -> starting Map 4/5,
10706154,GA,Gen 305 -> starting Map 5/5,
10709572,GA,Gen 304 | 799 agents | tournament k=2 → 100 offspring,
10709597,GA,Gen 306 started | 100 founders | RL=true,
10720030,GA,Gen 306 -> starting Map 2/5,
10739862,GA,Gen 306 -> starting Map 3/5,
10748966,GA,Gen 306 -> starting Map 4/5,
10754821,GA,Gen 306 -> starting Map 5/5,
10761525,GA,Gen 305 | 958 agents | tournament k=2 → 100 offspring,
10761546,GA,Gen 307 started | 100 founders | RL=true,
10776385,GA,Gen 307 -> starting Map 2/5,
10797167,GA,Gen 307 -> starting Map 3/5,
10816545,GA,Gen 307 -> starting Map 4/5,
10823772,GA,Gen 307 -> starting Map 5/5,
10827099,GA,Gen 306 | 1216 agents | tournament k=2 → 100 offspring,
10827122,GA,Gen 308 started | 100 founders | RL=true,
10840573,GA,Gen 308 -> starting Map 2/5,
10848444,GA,Gen 308 -> starting Map 3/5,
10857816,GA,Gen 308 -> starting Map 4/5,
10869437,GA,Gen 308 -> starting Map 5/5,
10872921,GA,Gen 307 | 819 agents | tournament k=2 → 100 offspring,
10872948,GA,Gen 309 started | 100 founders | RL=true,
10883880,GA,Gen 309 -> starting Map 2/5,
10905652,GA,Gen 309 -> starting Map 3/5,
10916054,GA,Gen 309 -> starting Map 4/5,
10921992,GA,Gen 309 -> starting Map 5/5,
10927296,GA,Gen 308 | 1011 agents | tournament k=2 → 100 offspring,
10927322,GA,Gen 310 started | 100 founders | RL=true,
10942363,GA,Gen 310 -> starting Map 2/5,
10962691,GA,Gen 310 -> starting Map 3/5,
10981780,GA,Gen 310 -> starting Map 4/5,
10988294,GA,Gen 310 -> starting Map 5/5,
11241244,GA,Gen 314 | 829 agents | tournament k=2 → 100 offspring,
11241268,GA,Gen 316 started | 100 founders | RL=true,
11256046,GA,Gen 316 -> starting Map 2/5,
11278987,GA,Gen 316 -> starting Map 3/5,
11296943,GA,Gen 316 -> starting Map 4/5,
11303397,GA,Gen 316 -> starting Map 5/5,
11307553,GA,Gen 315 | 1234 agents | tournament k=2 → 100 offspring,
11307575,GA,Gen 317 started | 100 founders | RL=true,
11320422,GA,Gen 317 -> starting Map 2/5,
11328228,GA,Gen 317 -> starting Map 3/5,
11337081,GA,Gen 317 -> starting Map 4/5,
11350671,GA,Gen 317 -> starting Map 5/5,
11355331,GA,Gen 316 | 850 agents | tournament k=2 → 100 offspring,
11355357,GA,Gen 318 started | 100 founders | RL=true,
11364950,GA,Gen 318 -> starting Map 2/5,
11381450,GA,Gen 318 -> starting Map 3/5,
11390283,GA,Gen 318 -> starting Map 4/5,
11396621,GA,Gen 318 -> starting Map 5/5,
11402668,GA,Gen 317 | 856 agents | tournament k=2 → 100 offspring,
11402690,GA,Gen 319 started | 100 founders | RL=true,
11417893,GA,Gen 319 -> starting Map 2/5,
11441617,GA,Gen 319 -> starting Map 3/5,
11462847,GA,Gen 319 -> starting Map 4/5,
11469335,GA,Gen 319 -> starting Map 5/5,
11471253,GA,Gen 318 | 1274 agents | tournament k=2 → 100 offspring,
11471275,GA,Gen 320 started | 100 founders | RL=true,
11484522,GA,Gen 320 -> starting Map 2/5,
11492542,GA,Gen 320 -> starting Map 3/5,
11501510,GA,Gen 320 -> starting Map 4/5,
11513941,GA,Gen 320 -> starting Map 5/5,
11518104,GA,Gen 319 | 830 agents | tournament k=2 → 100 offspring,
11518131,GA,Gen 321 started | 100 founders | RL=true,
11528909,GA,Gen 321 -> starting Map 2/5,
11548219,GA,Gen 321 -> starting Map 3/5,
11556688,GA,Gen 321 -> starting Map 4/5,
11563827,GA,Gen 321 -> starting Map 5/5,
11570253,GA,Gen 320 | 946 agents | tournament k=2 → 100 offspring,
11570275,GA,Gen 322 started | 100 founders | RL=true,
11585208,GA,Gen 322 -> starting Map 2/5,
11605683,GA,Gen 322 -> starting Map 3/5,
11624394,GA,Gen 322 -> starting Map 4/5,
11630000,GA,Gen 322 -> starting Map 5/5,
11631412,GA,Gen 321 | 1100 agents | tournament k=2 → 100 offspring,
11631437,GA,Gen 323 started | 100 founders | RL=true,
11644836,GA,Gen 323 -> starting Map 2/5,
11652892,GA,Gen 323 -> starting Map 3/5,
11661558,GA,Gen 323 -> starting Map 4/5,
11673051,GA,Gen 323 -> starting Map 5/5,
11676781,GA,Gen 322 | 804 agents | tournament k=2 → 100 offspring,
11676805,GA,Gen 324 started | 100 founders | RL=true,
11686725,GA,Gen 324 -> starting Map 2/5,
11704078,GA,Gen 324 -> starting Map 3/5,
11712893,GA,Gen 324 -> starting Map 4/5,
11719139,GA,Gen 324 -> starting Map 5/5,
11725682,GA,Gen 323 | 897 agents | tournament k=2 → 100 offspring,
11725703,GA,Gen 325 started | 100 founders | RL=true,
11740953,GA,Gen 325 -> starting Map 2/5,
11762546,GA,Gen 325 -> starting Map 3/5,
11782686,GA,Gen 325 -> starting Map 4/5,
11788739,GA,Gen 325 -> starting Map 5/5,
12060456,GA,Gen 329 | 925 agents | tournament k=2 → 100 offspring,
12060480,GA,Gen 331 started | 100 founders | RL=true,
12075575,GA,Gen 331 -> starting Map 2/5,
12097098,GA,Gen 331 -> starting Map 3/5,
12114922,GA,Gen 331 -> starting Map 4/5,
12122135,GA,Gen 331 -> starting Map 5/5,
12125147,GA,Gen 330 | 1193 agents | tournament k=2 → 100 offspring,
12125176,GA,Gen 332 started | 100 founders | RL=true,
12137646,GA,Gen 332 -> starting Map 2/5,
12145435,GA,Gen 332 -> starting Map 3/5,
12155388,GA,Gen 332 -> starting Map 4/5,
12166766,GA,Gen 332 -> starting Map 5/5,
12169968,GA,Gen 331 | 788 agents | tournament k=2 → 100 offspring,
12169992,GA,Gen 333 started | 100 founders | RL=true,
12180102,GA,Gen 333 -> starting Map 2/5,
12197351,GA,Gen 333 -> starting Map 3/5,
12206881,GA,Gen 333 -> starting Map 4/5,
12213495,GA,Gen 333 -> starting Map 5/5,
12218669,GA,Gen 332 | 882 agents | tournament k=2 → 100 offspring,
12218694,GA,Gen 334 started | 100 founders | RL=true,
12233736,GA,Gen 334 -> starting Map 2/5,
12254540,GA,Gen 334 -> starting Map 3/5,
12272436,GA,Gen 334 -> starting Map 4/5,
12278312,GA,Gen 334 -> starting Map 5/5,
12279741,GA,Gen 333 | 1130 agents | tournament k=2 → 100 offspring,
12279762,GA,Gen 335 started | 100 founders | RL=true,
12293542,GA,Gen 335 -> starting Map 2/5,
12302996,GA,Gen 335 -> starting Map 3/5,
12314373,GA,Gen 335 -> starting Map 4/5,
12327887,GA,Gen 335 -> starting Map 5/5,
12331817,GA,Gen 334 | 927 agents | tournament k=2 → 100 offspring,
12331843,GA,Gen 336 started | 100 founders | RL=true,
12342408,GA,Gen 336 -> starting Map 2/5,
12363327,GA,Gen 336 -> starting Map 3/5,
12372981,GA,Gen 336 -> starting Map 4/5,
12378333,GA,Gen 336 -> starting Map 5/5,
12384509,GA,Gen 335 | 970 agents | tournament k=2 → 100 offspring,
12384530,GA,Gen 337 started | 100 founders | RL=true,
12399830,GA,Gen 337 -> starting Map 2/5,
12420368,GA,Gen 337 -> starting Map 3/5,
12438663,GA,Gen 337 -> starting Map 4/5,
12446014,GA,Gen 337 -> starting Map 5/5,
12449111,GA,Gen 336 | 1182 agents | tournament k=2 → 100 offspring,
12449167,GA,Gen 338 started | 100 founders | RL=true,
12462887,GA,Gen 338 -> starting Map 2/5,
12470444,GA,Gen 338 -> starting Map 3/5,
12478999,GA,Gen 338 -> starting Map 4/5,
12492219,GA,Gen 338 -> starting Map 5/5,
12496422,GA,Gen 337 | 837 agents | tournament k=2 → 100 offspring,
12496450,GA,Gen 339 started | 100 founders | RL=true,
12507153,GA,Gen 339 -> starting Map 2/5,
12528157,GA,Gen 339 -> starting Map 3/5,
12538683,GA,Gen 339 -> starting Map 4/5,
12545489,GA,Gen 339 -> starting Map 5/5,
12551729,GA,Gen 338 | 1015 agents | tournament k=2 → 100 offspring,
12551752,GA,Gen 340 started | 100 founders | RL=true,
12566611,GA,Gen 340 -> starting Map 2/5,
12587473,GA,Gen 340 -> starting Map 3/5,
12607720,GA,Gen 340 -> starting Map 4/5,
12614759,GA,Gen 340 -> starting Map 5/5,
12617496,GA,Gen 339 | 1216 agents | tournament k=2 → 100 offspring,
12617519,GA,Gen 341 started | 100 founders | RL=true,
12632415,GA,Gen 341 -> starting Map 2/5,
12641227,GA,Gen 341 -> starting Map 3/5,
12650152,GA,Gen 341 -> starting Map 4/5,
12663024,GA,Gen 341 -> starting Map 5/5,
12667272,GA,Gen 340 | 903 agents | tournament k=2 → 100 offspring,
12667296,GA,Gen 342 started | 100 founders | RL=true,
12677231,GA,Gen 342 -> starting Map 2/5,
12695174,GA,Gen 342 -> starting Map 3/5,
12703843,GA,Gen 342 -> starting Map 4/5,
12709537,GA,Gen 342 -> starting Map 5/5,
12714295,GA,Gen 341 | 855 agents | tournament k=2 → 100 offspring,
12714323,GA,Gen 343 started | 100 founders | RL=true,
12729902,GA,Gen 343 -> starting Map 2/5,
12752307,GA,Gen 343 -> starting Map 3/5,
12771892,GA,Gen 343 -> starting Map 4/5,
12777679,GA,Gen 343 -> starting Map 5/5,
12779156,GA,Gen 342 | 1202 agents | tournament k=2 → 100 offspring,
12779179,GA,Gen 344 started | 100 founders | RL=true,
12792518,GA,Gen 344 -> starting Map 2/5,
12800622,GA,Gen 344 -> starting Map 3/5,
12811963,GA,Gen 344 -> starting Map 4/5,
12824594,GA,Gen 344 -> starting Map 5/5,
12828293,GA,Gen 343 | 874 agents | tournament k=2 → 100 offspring,
12828316,GA,Gen 345 started | 100 founders | RL=true,
12838885,GA,Gen 345 -> starting Map 2/5,
12857797,GA,Gen 345 -> starting Map 3/5,
12866725,GA,Gen 345 -> starting Map 4/5,
12873213,GA,Gen 345 -> starting Map 5/5,
13444780,GA,Gen 354 | 1204 agents | tournament k=2 → 100 offspring,
13444806,GA,Gen 356 started | 100 founders | RL=true,
13458714,GA,Gen 356 -> starting Map 2/5,
13468742,GA,Gen 356 -> starting Map 3/5,
13480106,GA,Gen 356 -> starting Map 4/5,
13494566,GA,Gen 356 -> starting Map 5/5,
13498801,GA,Gen 355 | 965 agents | tournament k=2 → 100 offspring,
13498824,GA,Gen 357 started | 100 founders | RL=true,
13509655,GA,Gen 357 -> starting Map 2/5,
13525547,GA,Gen 357 -> starting Map 3/5,
13533792,GA,Gen 357 -> starting Map 4/5,
13540805,GA,Gen 357 -> starting Map 5/5,
13548178,GA,Gen 356 | 886 agents | tournament k=2 → 100 offspring,
13548199,GA,Gen 358 started | 100 founders | RL=true,
13564588,GA,Gen 358 -> starting Map 2/5,
13586689,GA,Gen 358 -> starting Map 3/5,
13606053,GA,Gen 358 -> starting Map 4/5,
13612901,GA,Gen 358 -> starting Map 5/5,
13614475,GA,Gen 357 | 1217 agents | tournament k=2 → 100 offspring,
13614501,GA,Gen 359 started | 100 founders | RL=true,
13628436,GA,Gen 359 -> starting Map 2/5,
13638087,GA,Gen 359 -> starting Map 3/5,
13651851,GA,Gen 359 -> starting Map 4/5,
13665838,GA,Gen 359 -> starting Map 5/5,
13669548,GA,Gen 358 | 996 agents | tournament k=2 → 100 offspring,
13669572,GA,Gen 360 started | 100 founders | RL=true,
13679447,GA,Gen 360 -> starting Map 2/5,
13697593,GA,Gen 360 -> starting Map 3/5,
13707257,GA,Gen 360 -> starting Map 4/5,
13715619,GA,Gen 360 -> starting Map 5/5,
13722217,GA,Gen 359 | 964 agents | tournament k=2 → 100 offspring,
13722242,GA,Gen 361 started | 100 founders | RL=true,
13739158,GA,Gen 361 -> starting Map 2/5,
13761824,GA,Gen 361 -> starting Map 3/5,
13780925,GA,Gen 361 -> starting Map 4/5,
13787294,GA,Gen 361 -> starting Map 5/5,
13789425,GA,Gen 360 | 1248 agents | tournament k=2 → 100 offspring,
13789450,GA,Gen 362 started | 100 founders | RL=true,
13802384,GA,Gen 362 -> starting Map 2/5,
13810114,GA,Gen 362 -> starting Map 3/5,
13820462,GA,Gen 362 -> starting Map 4/5,
13831589,GA,Gen 362 -> starting Map 5/5,
13834646,GA,Gen 361 | 787 agents | tournament k=2 → 100 offspring,
13834672,GA,Gen 363 started | 100 founders | RL=true,
13844983,GA,Gen 363 -> starting Map 2/5,
13863138,GA,Gen 363 -> starting Map 3/5,
13871930,GA,Gen 363 -> starting Map 4/5,
13877440,GA,Gen 363 -> starting Map 5/5,
13882914,GA,Gen 362 | 871 agents | tournament k=2 → 100 offspring,
13882934,GA,Gen 364 started | 100 founders | RL=true,
13897975,GA,Gen 364 -> starting Map 2/5,
13919322,GA,Gen 364 -> starting Map 3/5,
13937900,GA,Gen 364 -> starting Map 4/5,
13944133,GA,Gen 364 -> starting Map 5/5,
13945702,GA,Gen 363 | 1162 agents | tournament k=2 → 100 offspring,
13945727,GA,Gen 365 started | 100 founders | RL=true,
13959679,GA,Gen 365 -> starting Map 2/5,
13968122,GA,Gen 365 -> starting Map 3/5,
13978622,GA,Gen 365 -> starting Map 4/5,
13990920,GA,Gen 365 -> starting Map 5/5,
14549064,GA,Gen 374 | 912 agents | tournament k=2 → 100 offspring,
14549092,GA,Gen 376 started | 100 founders | RL=true,
14564549,GA,Gen 376 -> starting Map 2/5,
14587205,GA,Gen 376 -> starting Map 3/5,
14605978,GA,Gen 376 -> starting Map 4/5,
14612539,GA,Gen 376 -> starting Map 5/5,
14616431,GA,Gen 375 | 1250 agents | tournament k=2 → 100 offspring,
14616456,GA,Gen 377 started | 100 founders | RL=true,
14629945,GA,Gen 377 -> starting Map 2/5,
14638157,GA,Gen 377 -> starting Map 3/5,
14647647,GA,Gen 377 -> starting Map 4/5,
14661358,GA,Gen 377 -> starting Map 5/5,
14665697,GA,Gen 376 | 876 agents | tournament k=2 → 100 offspring,
14665723,GA,Gen 378 started | 100 founders | RL=true,
14676559,GA,Gen 378 -> starting Map 2/5,
