env,condition,seed,generation,f_off,f_on,lift,weight_drift,mean_lifetime_off,mean_cave_entries_off,mean_predator_touches_off,mean_drained_ticks_off,mean_lifetime_on,mean_cave_entries_on,mean_predator_touches_on,mean_drained_ticks_on,n_genomes,f_off_norm,f_on_norm,lift_norm,is_anchor
hard,evolution,2003,250,8.677538,10.124328666666667,1.4467906666666666,0.009098328933333334,1117.3457666666666,1.4078666666666668,11.738733333333332,23.9056,1320.6384333333335,1.4246333333333332,8.186066666666667,19.095266666666667,100,0.23533284457478004,0.27461791752651965,0.039285072951739615,False
hard,evolution,2003,500,14.714773666666666,15.486018333333334,0.7712446666666667,0.0079642151,1454.6504666666667,1.1257333333333333,8.2914,16.684266666666666,1494.4994333333334,0.9720666666666666,7.066000000000001,15.397733333333333,100,0.3992634318091307,0.42020523333695375,0.02094180152782303,False
hard,evolution,2003,750,16.309200333333333,17.385775,1.0765746666666667,0.0092608189,1325.5221999999999,0.6423,9.657966666666667,19.9114,1442.2589666666668,0.5492333333333334,7.886166666666666,16.976333333333333,100,0.44255730241482927,0.47178980666883885,0.02923250425400963,False
hard,evolution,2003,1000,16.229576666666667,17.037937666666668,0.8083610000000001,0.008082083466666667,1442.0561,1.0422,8.6921,16.923066666666667,1467.3473666666666,0.8828333333333334,7.478999999999999,16.093166666666665,100,0.44039526085225006,0.46234489156800984,0.021949630715759748,False
hard,evolution,2004,0,0.8576476666666667,1.819499,0.9618513333333334,0.004394255833333333,1409.0069333333333,0.03453333333333333,9.5412,16.4622,1614.1371,0.0927,6.668533333333333,11.165733333333332,100,0.022997384236631547,0.04911477680026067,0.026117392563629122,True
hard,evolution,2004,250,4.734407666666667,5.002581666666667,0.26817399999999997,0.007794427433333334,770.9138666666666,0.18023333333333333,11.2081,31.6161,838.4302,0.18323333333333333,10.689366666666666,30.007633333333334,100,0.12826402918069585,0.13554582563991166,0.007281796459215812,False
hard,evolution,2004,500,5.502808666666667,5.510308666666666,0.007499999999999989,0.007985496,748.5814,0.22199999999999998,11.614966666666666,32.22796666666667,802.0506333333334,0.22086666666666668,11.235199999999999,31.029366666666665,100,0.1491286159081858,0.14933226530538357,0.000203649397197784,False
hard,evolution,2004,750,12.689002666666667,13.863698000000001,1.1746953333333334,0.008905899299999999,1368.6782666666666,0.2788333333333334,9.628,18.463033333333332,1441.2611666666667,0.2803333333333333,7.5478000000000005,16.481166666666667,100,0.344257159407697,0.37615395894428155,0.03189679953658448,False
hard,evolution,2004,1000,16.388847333333334,17.15619166666667,0.7673443333333333,0.009029820533333333,1351.7831666666666,0.34513333333333335,9.973666666666666,19.286199999999997,1435.2727666666667,0.3572666666666667,7.946700000000001,17.003633333333333,100,0.4447199775533109,0.46555587234350676,0.020835894790195864,False
hard,evolution,2005,0,0.8352223333333333,1.7438896666666666,0.9086673333333333,0.004301660633333333,1403.9594666666667,0.062099999999999995,9.5969,16.5488,1618.1189666666667,0.11583333333333333,6.572033333333333,11.037033333333333,100,0.02238846348792585,0.04706173744614604,0.02467327395822019,True
hard,evolution,2005,250,4.2940673333333335,4.800766,0.5066986666666667,0.007649457,784.5908999999999,0.10143333333333333,10.9848,31.1047,852.5041333333334,0.09583333333333334,10.495333333333333,29.599433333333334,100,0.11630735672133521,0.13006587379168025,0.013758517070345028,False
hard,evolution,2005,500,5.803006,6.062333333333333,0.25932733333333335,0.008477012566666667,816.7948,0.12153333333333334,11.3962,31.012333333333334,874.9680000000001,0.11,10.8114,29.518499999999996,100,0.15727995003801454,0.16432153071938016,0.0070415806813656275,False
hard,evolution,2005,750,7.174606666666667,8.072270333333332,0.8976636666666667,0.008232839933333333,1070.4134666666666,0.22813333333333333,9.974400000000001,24.501433333333335,1180.0250666666668,0.2894666666666667,8.702166666666667,22.2067,100,0.19452336989971397,0.21889785851344987,0.024374488613735926,False
hard,evolution,2005,1000,14.433374666666666,15.815496999999999,1.3821223333333332,0.009366812633333332,1325.6661000000001,0.889,10.063266666666667,19.6854,1407.4006333333334,1.0770333333333333,8.224533333333333,17.730833333333333,100,0.39162253357952276,0.4291516509177799,0.03752911733825712,False
hard,evolution,2006,0,1.115086,2.206665,1.091579,0.004600606133333334,1394.5035666666668,0.025,9.741933333333334,16.858966666666664,1593.8013333333333,0.07556666666666667,6.9715,11.767666666666667,100,0.029987672423156295,0.05962759313565765,0.029639920712501357,True
hard,evolution,2006,250,6.253967666666667,6.954066666666666,0.7000989999999999,0.0095712131,811.1028,0.1908,12.262833333333333,30.222633333333338,945.5422333333332,0.20873333333333333,10.5997,27.78933333333333,100,0.16952502624814453,0.18853499149198072,0.01900996524383621,False
hard,evolution,2006,500,6.644073333333333,6.987648999999999,0.34357566666666667,0.008151375300000001,756.4325,0.10196666666666666,11.856133333333334,31.782033333333334,853.3288666666667,0.1097,11.060599999999999,30.029533333333337,100,0.1801176640961587,0.18944686108395783,0.009329196987799137,False
hard,evolution,2006,750,16.182839666666666,17.864162333333333,1.6813226666666667,0.0096121068,1238.0691,0.30689999999999995,11.091133333333334,22.0963,1368.8616,0.2935,8.6828,18.912066666666668,100,0.43912619926867236,0.4847795789435574,0.04565337967488505,False
hard,evolution,2006,1000,18.403186666666667,19.457764333333333,1.0545776666666666,0.0088362873,1337.8408333333334,0.5116333333333334,9.982466666666667,19.943866666666665,1430.0004,0.5201666666666667,8.078566666666667,17.368299999999998,100,0.4994158430179935,0.5280510571666486,0.028635214148655004,False
hard,evolution,2007,0,0.8383603333333334,1.8196356666666669,0.9812753333333334,0.0044763399333333335,1406.3476666666666,0.0494,9.574866666666667,16.528266666666664,1608.2552333333333,0.1023,6.765666666666667,11.354366666666666,100,0.022473670395713404,0.04911848774483184,0.026644817349118423,True
hard,evolution,2007,250,4.8391823333333335,5.077807333333333,0.23862500000000003,0.007892795266666667,774.0414333333333,0.15786666666666666,11.276366666666666,31.6448,849.3976,0.1521,10.706566666666665,29.782733333333333,100,0.13110900220846458,0.13758844719597407,0.006479444987509504,False
hard,evolution,2007,500,10.403485333333332,11.641392,1.2379066666666667,0.0077735319333333336,1411.8042333333333,2.632766666666667,8.939066666666665,17.575499999999998,1476.8750666666667,2.4005,6.887733333333334,15.483500000000001,100,0.28219792911190755,0.3158111219724123,0.03361319286050469,False
hard,evolution,2007,750,16.538632666666665,17.999186333333334,1.4605536666666668,0.0091360789,1251.1123,1.0569666666666666,11.218533333333333,22.64336666666667,1417.4504333333334,1.0507333333333335,8.074633333333333,17.749333333333333,100,0.44878713659896446,0.48844591977118856,0.03965878317222403,False
hard,evolution,2007,1000,18.140690000000003,19.001859,0.8611689999999999,0.008840244533333335,1378.0067333333334,0.8565666666666668,9.800966666666666,19.071,1446.589,0.7942333333333333,7.914833333333333,17.0103,100,0.49228820462691436,0.5156717443249701,0.02338353969805582,False
hard,evolution,2008,0,0.8648303333333333,1.9051226666666665,1.0402923333333334,0.0045040775,1404.8429333333333,0.062099999999999995,9.6221,16.570666666666668,1604.2730999999999,0.1312,6.801533333333333,11.451166666666666,100,0.023192417001556782,0.05143973788059809,0.028247320879041308,True
hard,evolution,2008,250,4.365783666666667,5.001243666666666,0.63546,0.006879793333333333,1076.7264666666667,0.17746666666666666,7.990233333333334,23.755066666666668,1276.8052,0.1792,7.251966666666667,19.569566666666667,100,0.11825468846167772,0.13550949458745157,0.017254806125773868,False
hard,evolution,2008,500,8.342483,9.525182666666666,1.1826996666666667,0.007473646166666666,1344.2589,0.23373333333333335,9.239966666666666,18.5154,1418.759,0.21910000000000002,7.406533333333334,16.6689,100,0.22623501140436622,0.2583491546287245,0.03211414322435828,False
hard,evolution,2008,750,15.347103666666666,16.347499000000003,1.0003953333333333,0.008765756333333334,1395.5505666666666,0.5712,9.092733333333333,18.3297,1480.2950999999998,0.5436666666666666,7.303766666666667,15.855366666666665,100,0.41643324825314065,0.44359723579884874,0.027163987545707972,False
hard,evolution,2008,1000,15.747304000000002,16.580748333333336,0.8334443333333331,0.0085524486,1416.9051000000002,0.8706333333333334,8.8007,17.7136,1484.8527333333334,0.8448333333333334,7.2486,15.705900000000002,100,0.4272999891386988,0.4499307139495312,0.02263072481083233,False
hard,evolution,2009,0,0.7580273333333333,1.7212666666666667,0.9632393333333332,0.004333187633333333,1410.6928333333333,0.030666666666666665,9.4754,16.361433333333334,1622.8203,0.061233333333333334,6.526833333333333,10.938633333333334,100,0.020292368125701454,0.04644744940443865,0.026155081278737186,True
hard,evolution,2009,250,4.801336,5.019839666666667,0.21850366666666668,0.008293891266666667,816.2449,0.20883333333333332,11.6218,30.522033333333336,918.3756666666667,0.19806666666666667,10.496333333333334,28.195,100,0.13008135114586727,0.13601443647949024,0.005933085333622968,False
hard,evolution,2009,500,5.307136333333333,5.509966,0.20282966666666666,0.007219317033333333,814.2683,0.17843333333333333,11.350566666666667,30.6969,884.6229666666667,0.18553333333333336,10.814466666666668,29.07793333333333,100,0.14381547554397014,0.14932296079070273,0.0055074852467325575,False
hard,evolution,2009,750,13.821145999999999,14.417277333333335,0.5961313333333333,0.008246138133333334,1431.4984666666667,0.47816666666666663,8.707766666666666,17.333166666666667,1476.6934999999999,0.46896666666666664,7.2270666666666665,15.848133333333331,100,0.3749985337243401,0.39118543861554617,0.016186904891205965,False
hard,evolution,2009,1000,15.921789666666667,16.646157333333335,0.7243676666666667,0.007991759333333334,1430.1924,0.7193333333333334,8.958466666666666,17.7542,1462.0257000000001,0.6607666666666666,7.571166666666667,16.525233333333333,100,0.4320378425835415,0.4517067810723725,0.019668938488830962,False
hard,evolution,2010,0,0.7360563333333333,1.634889,0.8988326666666667,0.004278597933333333,1414.7455666666667,0.022000000000000002,9.387733333333333,16.246166666666667,1628.4570333333334,0.057,6.4486,10.776166666666667,100,0.019695784004923788,0.04410201477136961,0.02440623076644582,True
hard,evolution,2010,250,12.209972666666665,13.650796333333332,1.4408236666666667,0.008362265233333332,1403.9842333333333,0.5512,9.489566666666667,17.9039,1487.5273,0.5080333333333333,7.117566666666667,15.444366666666667,100,0.3312499366424097,0.37037298613373876,0.03912304949132906,False
hard,evolution,2010,500,17.21892233333333,18.263918999999998,1.0449966666666668,0.008691738533333333,1378.1946666666668,1.1175333333333333,9.549666666666667,18.911433333333335,1436.9180333333331,0.9963666666666667,7.9007000000000005,17.177866666666667,100,0.4672592140038376,0.4956342728358856,0.02837505883204808,False
hard,evolution,2010,750,17.464133,18.606726666666667,1.1425936666666667,0.009276316433333332,1285.7318666666667,0.6141333333333333,10.683133333333334,21.581366666666668,1392.8205,0.5940666666666666,8.452866666666667,18.500933333333332,100,0.4739174812642554,0.5049426161254118,0.031025134861156364,False
hard,evolution,2010,1000,17.793215333333332,18.474537666666667,0.6813223333333335,0.0087504236,1401.5990666666667,0.49043333333333333,9.286633333333333,18.323666666666668,1451.8257333333333,0.42036666666666667,7.8043,16.804733333333335,100,0.4828531371058252,0.5013532547699214,0.01850011766409616,False
hard,learning,2001,0,0.8645823333333333,1.7764526666666667,0.9118703333333333,0.004426474366666667,1414.7286666666666,0.019366666666666667,9.420866666666667,16.272333333333332,1617.0123,0.0461,6.5217,11.043099999999999,100,0.023185682994822775,0.04794592882227291,0.024760245827450126,True
hard,learning,2001,250,12.874868,14.484537333333334,1.6096693333333334,,1310.6202333333333,0.5787333333333333,10.552,20.046066666666665,1442.4539333333332,0.6328666666666667,7.764066666666666,16.514133333333334,100,0.3493040078201368,0.3930117664096159,0.04370775858947902,False
hard,learning,2001,500,14.176420000000002,15.770424666666667,1.5940046666666667,,1165.1370333333332,0.5154666666666666,11.654200000000001,24.020200000000003,1378.4066666666668,0.5427666666666667,8.560966666666667,18.5304,100,0.3846453785163463,0.4279277904492958,0.043282411932949565,False
hard,learning,2001,750,14.121131333333333,15.476577333333335,1.355446,,1320.4644666666668,0.8437666666666667,10.308666666666666,19.986866666666668,1448.1717999999998,0.8579,7.701099999999999,16.368766666666666,100,0.3831441113645414,0.4199488794757612,0.03680476811121972,False
hard,learning,2001,1000,14.934544333333333,16.231368333333332,1.2968240000000002,,1296.0584999999999,0.5177333333333333,10.373333333333333,20.674966666666666,1429.4829333333334,0.5919333333333334,8.034933333333333,17.123733333333334,100,0.4052309203142536,0.4404439104304695,0.035212990116215925,False
hard,learning,2002,0,0.8495153333333334,1.8191540000000002,0.9696386666666666,0.0044539902,1391.7833666666668,0.03643333333333333,9.7886,16.876833333333334,1605.0359666666666,0.08963333333333333,6.789066666666667,11.427666666666667,100,0.02277656493247891,0.04910540892798958,0.02632884399551066,True
hard,learning,2002,250,12.924268333333332,14.987948,2.063679666666667,,1266.5871,0.9560000000000001,10.979366666666666,21.517166666666665,1430.1342666666667,1.0485333333333333,7.826733333333333,16.916766666666664,100,0.3506453875674305,0.4066810035842293,0.05603561601679881,False
hard,learning,2002,500,15.087073333333334,16.433436666666665,1.3463633333333334,,1254.9277,0.8872666666666666,10.470533333333332,21.277700000000003,1427.6163333333334,0.9801333333333334,7.8878666666666675,16.997733333333333,100,0.40937257883494443,0.4459307230006154,0.03655814416567105,False
hard,learning,2002,750,16.813817333333333,17.804474,0.9906566666666666,,1319.4402333333333,0.8153333333333334,10.3083,20.589966666666665,1434.7519666666667,0.8248666666666667,8.145966666666666,17.326233333333334,100,0.4562592954635965,0.4831588465298142,0.02689955106621773,False
hard,learning,2002,1000,15.101729666666667,16.330740666666667,1.2290109999999999,,1254.9744666666668,0.6650333333333333,10.848666666666666,21.4878,1416.6098,0.7990333333333334,8.219433333333333,17.456366666666668,100,0.40977054596140616,0.44314219253466564,0.03337164657325947,False
hard,learning,2003,0,0.8383576666666667,1.7283513333333334,0.8899936666666668,0.004458455833333333,1383.4710666666667,0.07016666666666667,9.963033333333334,17.1648,1611.0402,0.15736666666666668,6.751166666666666,11.293666666666667,100,0.022473597987038844,0.046639821150573836,0.02416622316353499,True
hard,learning,2003,250,13.045722333333334,14.989827666666667,1.9441053333333331,,1304.6292333333333,1.1645,10.402366666666667,20.318466666666666,1456.1486666666665,1.3052,7.677666666666667,16.415666666666667,100,0.3539432587523985,0.40673204264870927,0.05278878389631077,False
hard,learning,2003,500,15.978624,17.133419,1.154795,,1381.1444666666669,0.5390333333333334,9.609766666666665,18.745866666666668,1470.8866333333333,0.5410333333333334,7.735766666666667,16.2771,100,0.43358107961333764,0.4649375203649397,0.03135644075160204,False
hard,learning,2003,750,15.737722,17.163218999999998,1.425497,,1255.706,0.5032666666666666,10.893766666666666,21.755,1412.2760333333333,0.5478666666666667,8.3414,17.715366666666664,100,0.4270398066688389,0.46574668730313884,0.03870688063429999,False
hard,learning,2003,1000,17.545315666666667,18.343688666666665,0.7983730000000001,,1360.2533,0.6656333333333333,10.0742,19.722,1461.9762,0.6027,7.956833333333334,16.674333333333333,100,0.4761218547481988,0.497800278773397,0.02167842402519822,False
hard,learning,2004,0,0.8576476666666667,1.819499,0.9618513333333334,0.004394255833333333,1409.0069333333333,0.03453333333333333,9.5412,16.4622,1614.1371,0.0927,6.668533333333333,11.165733333333332,100,0.022997384236631547,0.04911477680026067,0.026117392563629122,True
hard,learning,2004,250,16.305748,17.537859666666666,1.2321116666666665,,1302.8775,0.6360333333333333,10.819766666666666,20.960733333333334,1435.3049333333333,0.6326333333333333,8.045666666666666,17.1648,100,0.44246356033452805,0.4759194000941312,0.033455839759603194,False
hard,learning,2004,500,16.221947,17.443561666666668,1.2216146666666667,,1254.2106666666666,0.7831666666666667,11.293833333333334,22.2962,1411.4298666666668,0.7572666666666666,8.438133333333333,17.860166666666668,100,0.44018809058325187,0.473358902646537,0.033170812063285184,False
hard,learning,2004,750,16.73573766666667,18.068858,1.3331203333333335,,1313.8853000000001,0.9389333333333334,10.329133333333335,20.382833333333334,1414.4610666666667,1.0164,8.3294,17.676766666666666,100,0.45413917852358715,0.49033773216031273,0.03619855363672568,False
hard,learning,2004,1000,16.994649666666668,18.072278,1.0776283333333334,,1294.4640666666667,0.3834666666666667,10.730500000000001,21.046899999999997,1412.8084333333334,0.4205333333333333,8.413866666666665,17.74366666666667,100,0.46116948155389015,0.49043059628543495,0.02926111473154484,False
hard,learning,2005,0,0.8352223333333333,1.7438896666666666,0.9086673333333333,0.004301660633333333,1403.9594666666667,0.062099999999999995,9.5969,16.5488,1618.1189666666667,0.11583333333333333,6.572033333333333,11.037033333333333,100,0.02238846348792585,0.04706173744614604,0.02467327395822019,True
hard,learning,2005,250,14.820849666666666,16.373768333333334,1.5529186666666666,,1247.4967333333334,0.34726666666666667,11.264833333333332,21.94186666666667,1408.0927333333334,0.38653333333333334,8.322366666666667,17.794866666666667,100,0.4021437402700843,0.4443105336519315,0.04216679338184714,False
hard,learning,2005,500,16.257360666666667,17.645539666666668,1.388179,,1295.7318666666667,0.7107333333333333,10.451,20.820133333333334,1425.9132,0.7549,8.227466666666666,17.4325,100,0.4411496868324825,0.47884326237283226,0.03769357554034973,False
hard,learning,2005,750,16.777298666666667,18.299882333333336,1.5225836666666668,,1230.0853666666667,0.4045666666666667,11.219133333333332,22.584500000000002,1405.2114666666666,0.5031333333333333,8.485066666666667,18.0393,100,0.45526769486984536,0.49661079432315997,0.041343099453314505,False
hard,learning,2005,1000,16.634468333333334,17.669051,1.0345826666666669,,1286.6590333333334,0.40326666666666666,10.525166666666667,21.053533333333334,1416.6138,0.42256666666666665,8.352733333333333,17.5999,100,0.45138938669852646,0.47948167155425214,0.028092284855725718,False
hard,learning,2006,0,1.115086,2.206665,1.091579,0.004600606133333334,1394.5035666666668,0.025,9.741933333333334,16.858966666666664,1593.8013333333333,0.07556666666666667,6.9715,11.767666666666667,100,0.029987672423156295,0.05962759313565765,0.029639920712501357,True
hard,learning,2006,250,16.963757666666666,18.220267333333336,1.2565096666666666,,1391.5433333333333,0.49340000000000006,9.502866666666668,18.4619,1462.0559666666666,0.4748,7.7761,16.519833333333334,100,0.4603306632634589,0.4944489880887731,0.03411832482531407,False
hard,learning,2006,500,16.264266666666664,17.733279333333332,1.4690126666666667,,1337.2975333333334,0.3418333333333333,9.821866666666667,19.581466666666664,1444.0294000000001,0.3211,7.8266,16.8283,100,0.44133720719742214,0.4812256797364324,0.03988847253901017,False
hard,learning,2006,750,15.031911999999998,16.812320333333332,1.7804083333333331,,1286.9984666666667,0.43606666666666666,10.519166666666667,20.823833333333333,1425.7693333333334,0.3910666666666666,7.976966666666667,17.2258,100,0.4078747691973498,0.4562186470439158,0.04834387784656601,False
hard,learning,2006,1000,16.442787666666668,18.025955666666665,1.583168,,1208.0369,0.17956666666666665,11.221333333333334,22.815933333333334,1372.6401333333333,0.18806666666666666,8.542433333333333,18.680666666666667,100,0.44618463306904166,0.48917279425075116,0.04298816118170956,False
hard,learning,2007,0,0.8383603333333334,1.8196356666666669,0.9812753333333334,0.0044763399333333335,1406.3476666666666,0.0494,9.574866666666667,16.528266666666664,1608.2552333333333,0.1023,6.765666666666667,11.354366666666666,100,0.022473670395713404,0.04911848774483184,0.026644817349118423,True
hard,learning,2007,250,17.140829666666665,18.163644,1.0228143333333333,,1285.9893666666667,0.42333333333333334,11.026666666666667,21.584266666666664,1393.0499666666667,0.4242666666666667,8.485333333333333,18.391000000000002,100,0.4651387440715397,0.4929114803953514,0.027772736323811588,False
hard,learning,2007,500,14.779764666666667,16.223845666666666,1.444081,,1297.5814333333333,0.5314333333333333,10.706299999999999,20.822366666666667,1418.5501000000002,0.5563333333333333,8.260399999999999,17.434333333333335,100,0.40102814887223487,0.440239645559538,0.039211496687303136,False
hard,learning,2007,750,15.692479333333335,17.336430333333336,1.643951,,1257.413,0.5561,11.222533333333335,21.91626666666667,1407.4865,0.6277666666666667,8.428966666666668,17.886400000000002,100,0.42581132109626735,0.47044993845262667,0.04463861735635929,False
hard,learning,2007,1000,17.127768666666668,18.430608666666668,1.30284,,1253.7376333333332,0.42133333333333334,11.326433333333332,22.375233333333334,1393.3085666666666,0.4907,8.680833333333334,18.511400000000002,100,0.46478409543463306,0.5001604395206546,0.0353763440860215,False
hard,learning,2008,0,0.8648303333333333,1.9051226666666665,1.0402923333333334,0.0045040775,1404.8429333333333,0.062099999999999995,9.6221,16.570666666666668,1604.2730999999999,0.1312,6.801533333333333,11.451166666666666,100,0.023192417001556782,0.05143973788059809,0.028247320879041308,True
hard,learning,2008,250,15.521934000000002,17.015952333333335,1.4940183333333334,,1299.7478,1.6048333333333333,10.635100000000001,20.969066666666667,1424.9191333333333,1.4591,8.1691,17.542666666666666,100,0.4211804605191702,0.4617479182506064,0.040567457731436225,False
hard,learning,2008,500,17.69739,18.862224,1.1648340000000001,,1262.4195,1.0067666666666666,11.280433333333333,22.287933333333335,1390.1158666666668,0.9155333333333334,8.598566666666667,18.635966666666665,100,0.4802511675898772,0.5118801998479418,0.031629032258064516,False
hard,learning,2008,750,17.789584,18.737674000000002,0.9480900000000001,,1322.2225999999998,1.2475999999999998,10.619266666666668,20.834366666666668,1430.1065999999998,1.234,8.151499999999999,17.514733333333332,100,0.48275453459324424,0.5084982621918106,0.02574372759856631,False
hard,learning,2008,1000,17.232621666666667,18.511612666666668,1.2789910000000002,,1331.9156333333333,0.9685999999999999,10.062433333333333,20.363866666666667,1445.9174666666665,0.8448666666666667,8.0728,17.143533333333334,100,0.46763119546721693,0.5023599616234025,0.03472876615618552,False
hard,learning,2009,0,0.7580273333333333,1.7212666666666667,0.9632393333333332,0.004333187633333333,1410.6928333333333,0.030666666666666665,9.4754,16.361433333333334,1622.8203,0.061233333333333334,6.526833333333333,10.938633333333334,100,0.020292368125701454,0.04644744940443865,0.026155081278737186,True
hard,learning,2009,250,13.977101,16.416101666666666,2.439000666666667,,1175.9451333333332,0.38663333333333333,11.974200000000002,23.916533333333334,1385.1493333333333,0.5276333333333333,8.7158,18.54256666666667,100,0.37923321928967085,0.44546002136055896,0.06622680207088809,False
hard,learning,2009,500,16.708093666666667,17.895464666666665,1.187371,,1309.6531666666667,0.7463000000000001,10.0351,20.427533333333333,1440.8523333333333,0.8731,7.999,17.051833333333335,100,0.45338855399876904,0.48562953911878637,0.03224098512001737,False
hard,learning,2009,750,15.871399333333333,16.846361333333334,0.9749620000000001,,1287.8671666666667,0.30693333333333334,10.702300000000001,21.3674,1414.1588333333334,0.3347333333333333,8.3271,17.699866666666665,100,0.4306695811158176,0.45714297092791717,0.026473389812099492,False
hard,learning,2009,1000,16.162188333333333,17.393947,1.2317586666666667,,1317.5088,0.7088333333333333,10.277566666666667,20.331300000000002,1434.0445,0.7000666666666667,8.132533333333335,17.176366666666667,100,0.43856544839071715,0.4720117030520256,0.03344625466130842,False
hard,learning,2010,0,0.7360563333333333,1.634889,0.8988326666666667,0.004278597933333333,1414.7455666666667,0.022000000000000002,9.387733333333333,16.246166666666667,1628.4570333333334,0.057,6.4486,10.776166666666667,100,0.019695784004923788,0.04410201477136961,0.02440623076644582,True
hard,learning,2010,250,15.482148,17.593340333333334,2.1111923333333333,,1245.8042333333333,0.46580000000000005,11.312333333333333,22.050866666666668,1428.6714,0.5525666666666667,8.095733333333333,17.3214,100,0.42010014119691536,0.4774258806705043,0.05732573947358893,False
hard,learning,2010,500,18.148998666666667,19.518127,1.3691283333333333,,1293.0250333333333,0.7247333333333333,10.956233333333333,21.29243333333333,1413.6840666666665,0.7916333333333334,8.511533333333334,18.006733333333333,100,0.49251381195467214,0.5296900999239709,0.03717628796929872,False
hard,learning,2010,750,17.162437333333333,19.221619,2.059181666666667,,1187.2917,0.7435333333333334,11.491433333333333,23.441166666666668,1381.8713,0.8075333333333333,8.694899999999999,18.6215,100,0.4657254625104087,0.5216389431953948,0.05591348068498606,False
hard,learning,2010,1000,17.714952999999998,19.381351000000002,1.6663980000000003,,1226.8386666666665,0.20076666666666668,11.1117,22.5565,1387.6019999999999,0.26633333333333337,8.643566666666667,18.450166666666668,100,0.48072806017160846,0.5259761865971544,0.045248126425545786,False
