condition,hidden_size,unit,metric,value
evolution,128,seed999_r4,cave_entries,1.8806164498104136
evolution,128,seed999_r4,food_total,7.656936372453893
evolution,128,seed999_r5,avg_fitness,7.400409
evolution,128,seed999_r5,top20percent_fitness,20.744829
evolution,128,seed999_r5,peak_population,587.225
evolution,128,seed999_r5,total_agents,1367.16
evolution,128,seed999_r5,avg_lifetime,2098.72
evolution,128,seed999_r5,lifetime_p90,2348.761
evolution,128,seed999_r5,survived_frac,0.058831604745724596
evolution,128,seed999_r5,avg_learned_weight_diff,0.0
evolution,128,seed999_r5,genome_variance,0.04904179
evolution,128,seed999_r5,cells_visited,919.1813987405953
evolution,128,seed999_r5,cave_entries,1.9210472203431774
evolution,128,seed999_r5,food_total,7.697013198067553
learning,32,seed1_r1,avg_fitness,7.5522219999999995
learning,32,seed1_r1,top20percent_fitness,21.022855500000002
learning,32,seed1_r1,peak_population,592.215
learning,32,seed1_r1,total_agents,1380.14
learning,32,seed1_r1,avg_lifetime,2073.5640000000003
learning,32,seed1_r1,lifetime_p90,2266.2055
learning,32,seed1_r1,survived_frac,0.06234950220054633
learning,32,seed1_r1,avg_learned_weight_diff,0.0015599200000000002
learning,32,seed1_r1,genome_variance,0.050611449999999995
learning,32,seed1_r1,cells_visited,980.371017469945
learning,32,seed1_r1,cave_entries,2.07779529450621
learning,32,seed1_r1,food_total,7.812773826849718
learning,32,seed1_r2,avg_fitness,7.5685595
learning,32,seed1_r2,top20percent_fitness,21.0926455
learning,32,seed1_r2,peak_population,588.63
learning,32,seed1_r2,total_agents,1387.615
learning,32,seed1_r2,avg_lifetime,2060.3915
learning,32,seed1_r2,lifetime_p90,2218.5755
learning,32,seed1_r2,survived_frac,0.060981828520279106
learning,32,seed1_r2,avg_learned_weight_diff,0.0016059650000000002
learning,32,seed1_r2,genome_variance,0.049050764999999996
learning,32,seed1_r2,cells_visited,970.9501705196953
learning,32,seed1_r2,cave_entries,1.7546902158905595
learning,32,seed1_r2,food_total,7.806710332825494
learning,32,seed1_r3,avg_fitness,7.494913
learning,32,seed1_r3,top20percent_fitness,20.836792999999997
learning,32,seed1_r3,peak_population,594.46
learning,32,seed1_r3,total_agents,1386.77
learning,32,seed1_r3,avg_lifetime,2064.59
learning,32,seed1_r3,lifetime_p90,2233.9410000000003
learning,32,seed1_r3,survived_frac,0.060623575439290214
learning,32,seed1_r3,avg_learned_weight_diff,0.001521005
learning,32,seed1_r3,genome_variance,0.049752785
learning,32,seed1_r3,cells_visited,958.1858462864508
learning,32,seed1_r3,cave_entries,1.7663131094182989
learning,32,seed1_r3,food_total,7.769919625099284
learning,32,seed1_r4,avg_fitness,7.677326000000001
learning,32,seed1_r4,top20percent_fitness,21.304665500000002
learning,32,seed1_r4,peak_population,569.89
learning,32,seed1_r4,total_agents,1359.325
learning,32,seed1_r4,avg_lifetime,2059.0805
learning,32,seed1_r4,lifetime_p90,2219.4825
learning,32,seed1_r4,survived_frac,0.06343300551344261
learning,32,seed1_r4,avg_learned_weight_diff,0.0015527750000000002
learning,32,seed1_r4,genome_variance,0.049443110000000005
learning,32,seed1_r4,cells_visited,990.1837761371085
learning,32,seed1_r4,cave_entries,2.1128411211676426
learning,32,seed1_r4,food_total,7.905855633157297
learning,32,seed1_r5,avg_fitness,7.529588000000001
learning,32,seed1_r5,top20percent_fitness,21.022178999999998
learning,32,seed1_r5,peak_population,592.045
learning,32,seed1_r5,total_agents,1378.79
learning,32,seed1_r5,avg_lifetime,2077.4695
learning,32,seed1_r5,lifetime_p90,2278.1585
learning,32,seed1_r5,survived_frac,0.06325192607469572
learning,32,seed1_r5,avg_learned_weight_diff,0.001646095
learning,32,seed1_r5,genome_variance,0.048708140000000004
learning,32,seed1_r5,cells_visited,952.0391004894163
learning,32,seed1_r5,cave_entries,2.6772986155515808
learning,32,seed1_r5,food_total,7.778733640242893
learning,32,seed42_r1,avg_fitness,7.540802500000001
learning,32,seed42_r1,top20percent_fitness,21.194401
learning,32,seed42_r1,peak_population,595.745
learning,32,seed42_r1,total_agents,1387.965
learning,32,seed42_r1,avg_lifetime,2075.5229999999997
learning,32,seed42_r1,lifetime_p90,2281.17
learning,32,seed42_r1,survived_frac,0.06702609974980878
learning,32,seed42_r1,avg_learned_weight_diff,0.00164439
learning,32,seed42_r1,genome_variance,0.04818128
learning,32,seed42_r1,cells_visited,960.1625748893525
learning,32,seed42_r1,cave_entries,2.4151514376570837
learning,32,seed42_r1,food_total,7.6771903373399235
learning,32,seed42_r2,avg_fitness,7.5603514999999994
learning,32,seed42_r2,top20percent_fitness,21.105452500000002
learning,32,seed42_r2,peak_population,594.225
learning,32,seed42_r2,total_agents,1392.425
learning,32,seed42_r2,avg_lifetime,2070.55
learning,32,seed42_r2,lifetime_p90,2264.4265
learning,32,seed42_r2,survived_frac,0.06903737776534538
learning,32,seed42_r2,avg_learned_weight_diff,0.0016011049999999998
learning,32,seed42_r2,genome_variance,0.049171379999999994
learning,32,seed42_r2,cells_visited,956.5381538292722
learning,32,seed42_r2,cave_entries,1.926070112541267
learning,32,seed42_r2,food_total,7.697674560595738
learning,32,seed42_r3,avg_fitness,7.6222335
learning,32,seed42_r3,top20percent_fitness,21.388422000000002
learning,32,seed42_r3,peak_population,588.525
learning,32,seed42_r3,total_agents,1395.67
learning,32,seed42_r3,avg_lifetime,2053.2985
learning,32,seed42_r3,lifetime_p90,2211.2129999999997
learning,32,seed42_r3,survived_frac,0.06875185387904831
learning,32,seed42_r3,avg_learned_weight_diff,0.001561515
learning,32,seed42_r3,genome_variance,0.049101715
learning,32,seed42_r3,cells_visited,985.2069491056287
learning,32,seed42_r3,cave_entries,1.9365256808325813
learning,32,seed42_r3,food_total,7.776954447564021
learning,32,seed42_r4,avg_fitness,7.570931000000001
learning,32,seed42_r4,top20percent_fitness,21.170884
learning,32,seed42_r4,peak_population,594.055
learning,32,seed42_r4,total_agents,1389.575
learning,32,seed42_r4,avg_lifetime,2067.0895
learning,32,seed42_r4,lifetime_p90,2256.2165
learning,32,seed42_r4,survived_frac,0.06891935973310756
learning,32,seed42_r4,avg_learned_weight_diff,0.0016527150000000001
learning,32,seed42_r4,genome_variance,0.047653995
learning,32,seed42_r4,cells_visited,966.2917472055311
learning,32,seed42_r4,cave_entries,2.56552176131343
learning,32,seed42_r4,food_total,7.741566604184528
learning,32,seed42_r5,avg_fitness,7.5851035
learning,32,seed42_r5,top20percent_fitness,21.22473
learning,32,seed42_r5,peak_population,590.21
learning,32,seed42_r5,total_agents,1382.95
learning,32,seed42_r5,avg_lifetime,2063.8320000000003
learning,32,seed42_r5,lifetime_p90,2241.3940000000002
learning,32,seed42_r5,survived_frac,0.06808448561482164
learning,32,seed42_r5,avg_learned_weight_diff,0.001586975
learning,32,seed42_r5,genome_variance,0.047953565000000004
learning,32,seed42_r5,cells_visited,965.1700807541499
learning,32,seed42_r5,cave_entries,1.9855574747786693
learning,32,seed42_r5,food_total,7.74215470521695
learning,32,seed999_r1,avg_fitness,7.5199445
learning,32,seed999_r1,top20percent_fitness,21.042403999999998
learning,32,seed999_r1,peak_population,571.78
learning,32,seed999_r1,total_agents,1356.74
learning,32,seed999_r1,avg_lifetime,2056.3015
learning,32,seed999_r1,lifetime_p90,2207.541
learning,32,seed999_r1,survived_frac,0.05932430494068166
learning,32,seed999_r1,avg_learned_weight_diff,0.00156756
learning,32,seed999_r1,genome_variance,0.05004425500000001
learning,32,seed999_r1,cells_visited,978.0254292820629
learning,32,seed999_r1,cave_entries,1.741710396048876
learning,32,seed999_r1,food_total,7.773433565959835
learning,32,seed999_r2,avg_fitness,7.534395
learning,32,seed999_r2,top20percent_fitness,21.018976999999996
learning,32,seed999_r2,peak_population,573.64
learning,32,seed999_r2,total_agents,1347.35
learning,32,seed999_r2,avg_lifetime,2084.8765000000003
learning,32,seed999_r2,lifetime_p90,2303.6745
learning,32,seed999_r2,survived_frac,0.061505120590552166
learning,32,seed999_r2,avg_learned_weight_diff,0.0015806149999999998
learning,32,seed999_r2,genome_variance,0.048620954999999993
learning,32,seed999_r2,cells_visited,991.4285948109272
learning,32,seed999_r2,cave_entries,2.326054397100544
learning,32,seed999_r2,food_total,7.806761132630745
learning,32,seed999_r3,avg_fitness,7.4559025
learning,32,seed999_r3,top20percent_fitness,20.682630500000005
learning,32,seed999_r3,peak_population,575.395
learning,32,seed999_r3,total_agents,1351.055
learning,32,seed999_r3,avg_lifetime,2076.164
learning,32,seed999_r3,lifetime_p90,2269.874
learning,32,seed999_r3,survived_frac,0.05981887911924653
learning,32,seed999_r3,avg_learned_weight_diff,0.00159167
learning,32,seed999_r3,genome_variance,0.04870828999999999
learning,32,seed999_r3,cells_visited,979.0133207056997
learning,32,seed999_r3,cave_entries,2.466534237485642
learning,32,seed999_r3,food_total,7.718756840034596
learning,32,seed999_r4,avg_fitness,7.5632315
learning,32,seed999_r4,top20percent_fitness,21.251727000000002
learning,32,seed999_r4,peak_population,574.775
learning,32,seed999_r4,total_agents,1355.445
learning,32,seed999_r4,avg_lifetime,2088.1465
learning,32,seed999_r4,lifetime_p90,2318.9225
learning,32,seed999_r4,survived_frac,0.06266849064304171
learning,32,seed999_r4,avg_learned_weight_diff,0.0016753850000000002
learning,32,seed999_r4,genome_variance,0.04695394500000001
learning,32,seed999_r4,cells_visited,983.299415203151
learning,32,seed999_r4,cave_entries,1.6421079370552645
learning,32,seed999_r4,food_total,7.811971615346561
learning,32,seed999_r5,avg_fitness,7.527987499999999
learning,32,seed999_r5,top20percent_fitness,20.960140000000003
learning,32,seed999_r5,peak_population,576.97
learning,32,seed999_r5,total_agents,1356.165
learning,32,seed999_r5,avg_lifetime,2076.1285000000003
learning,32,seed999_r5,lifetime_p90,2267.7135
learning,32,seed999_r5,survived_frac,0.06124172722586616
learning,32,seed999_r5,avg_learned_weight_diff,0.00154284
learning,32,seed999_r5,genome_variance,0.048613470000000006
learning,32,seed999_r5,cells_visited,972.6506286389333
learning,32,seed999_r5,cave_entries,1.9273389937510095
learning,32,seed999_r5,food_total,7.792052412935548
learning,64,seed1_r1,avg_fitness,7.5488205
learning,64,seed1_r1,top20percent_fitness,21.1716865
learning,64,seed1_r1,peak_population,592.22
learning,64,seed1_r1,total_agents,1386.49
learning,64,seed1_r1,avg_lifetime,2076.006
learning,64,seed1_r1,lifetime_p90,2275.8545
learning,64,seed1_r1,survived_frac,0.06353956839974194
learning,64,seed1_r1,avg_learned_weight_diff,0.00122392
learning,64,seed1_r1,genome_variance,0.049181205
learning,64,seed1_r1,cells_visited,959.4410531610425
learning,64,seed1_r1,cave_entries,2.261363151578677
learning,64,seed1_r1,food_total,7.807992155162119
learning,64,seed1_r2,avg_fitness,7.595979
learning,64,seed1_r2,top20percent_fitness,21.1619065
learning,64,seed1_r2,peak_population,580.55
learning,64,seed1_r2,total_agents,1371.79
learning,64,seed1_r2,avg_lifetime,2067.7259999999997
learning,64,seed1_r2,lifetime_p90,2238.839
learning,64,seed1_r2,survived_frac,0.061050873176246474
learning,64,seed1_r2,avg_learned_weight_diff,0.00126334
learning,64,seed1_r2,genome_variance,0.047629065000000005
learning,64,seed1_r2,cells_visited,940.5980402552434
learning,64,seed1_r2,cave_entries,2.1377532714284673
learning,64,seed1_r2,food_total,7.819707657049541
learning,64,seed1_r3,avg_fitness,7.591811
learning,64,seed1_r3,top20percent_fitness,21.039188
learning,64,seed1_r3,peak_population,579.83
learning,64,seed1_r3,total_agents,1366.84
learning,64,seed1_r3,avg_lifetime,2064.7025
learning,64,seed1_r3,lifetime_p90,2230.6815
learning,64,seed1_r3,survived_frac,0.06006199314094308
learning,64,seed1_r3,avg_learned_weight_diff,0.001266795
learning,64,seed1_r3,genome_variance,0.049867554999999994
learning,64,seed1_r3,cells_visited,920.8816413738463
learning,64,seed1_r3,cave_entries,1.9993450275907918
learning,64,seed1_r3,food_total,7.7950080979019685
learning,64,seed1_r4,avg_fitness,7.537644499999999
learning,64,seed1_r4,top20percent_fitness,21.084397
learning,64,seed1_r4,peak_population,597.035
learning,64,seed1_r4,total_agents,1392.78
learning,64,seed1_r4,avg_lifetime,2075.802
learning,64,seed1_r4,lifetime_p90,2272.362
learning,64,seed1_r4,survived_frac,0.061470374215071
learning,64,seed1_r4,avg_learned_weight_diff,0.00126337
learning,64,seed1_r4,genome_variance,0.04940242
learning,64,seed1_r4,cells_visited,914.3646901743556
learning,64,seed1_r4,cave_entries,2.2363224683437566
learning,64,seed1_r4,food_total,7.7279798277541705
learning,64,seed1_r5,avg_fitness,7.5070524999999995
learning,64,seed1_r5,top20percent_fitness,21.064584999999997
learning,64,seed1_r5,peak_population,597.455
learning,64,seed1_r5,total_agents,1396.28
learning,64,seed1_r5,avg_lifetime,2080.229
learning,64,seed1_r5,lifetime_p90,2292.6015
learning,64,seed1_r5,survived_frac,0.0629290187030414
learning,64,seed1_r5,avg_learned_weight_diff,0.0012513399999999999
learning,64,seed1_r5,genome_variance,0.04847953000000001
learning,64,seed1_r5,cells_visited,927.8809599624844
learning,64,seed1_r5,cave_entries,2.015991867004379
learning,64,seed1_r5,food_total,7.7437784748942144
learning,64,seed42_r1,avg_fitness,7.556803499999998
learning,64,seed42_r1,top20percent_fitness,21.212092000000002
learning,64,seed42_r1,peak_population,589.155
learning,64,seed42_r1,total_agents,1391.02
learning,64,seed42_r1,avg_lifetime,2064.9495
learning,64,seed42_r1,lifetime_p90,2249.9025
learning,64,seed42_r1,survived_frac,0.0699661598387781
learning,64,seed42_r1,avg_learned_weight_diff,0.0012726900000000001
learning,64,seed42_r1,genome_variance,0.04937516499999999
learning,64,seed42_r1,cells_visited,967.6300562484737
learning,64,seed42_r1,cave_entries,2.3107600168393705
learning,64,seed42_r1,food_total,7.699521287581152
learning,64,seed42_r2,avg_fitness,7.493372000000001
learning,64,seed42_r2,top20percent_fitness,20.963474500000004
learning,64,seed42_r2,peak_population,594.33
learning,64,seed42_r2,total_agents,1393.355
learning,64,seed42_r2,avg_lifetime,2057.819
learning,64,seed42_r2,lifetime_p90,2224.6385
learning,64,seed42_r2,survived_frac,0.06632654351218965
learning,64,seed42_r2,avg_learned_weight_diff,0.001224335
learning,64,seed42_r2,genome_variance,0.04990396
learning,64,seed42_r2,cells_visited,940.3833300455948
learning,64,seed42_r2,cave_entries,1.903448391473083
learning,64,seed42_r2,food_total,7.669628641851923
learning,64,seed42_r3,avg_fitness,7.484843499999999
learning,64,seed42_r3,top20percent_fitness,21.052953499999997
learning,64,seed42_r3,peak_population,592.3
learning,64,seed42_r3,total_agents,1391.305
learning,64,seed42_r3,avg_lifetime,2060.6504999999997
learning,64,seed42_r3,lifetime_p90,2229.2145
learning,64,seed42_r3,survived_frac,0.06590070268015517
learning,64,seed42_r3,avg_learned_weight_diff,0.00129282
learning,64,seed42_r3,genome_variance,0.04786673
learning,64,seed42_r3,cells_visited,934.5962217063103
learning,64,seed42_r3,cave_entries,1.5439060752130627
learning,64,seed42_r3,food_total,7.633807919888162
learning,64,seed42_r4,avg_fitness,7.546584499999999
learning,64,seed42_r4,top20percent_fitness,21.105804
learning,64,seed42_r4,peak_population,595.255
learning,64,seed42_r4,total_agents,1393.14
learning,64,seed42_r4,avg_lifetime,2055.1809999999996
learning,64,seed42_r4,lifetime_p90,2215.449
learning,64,seed42_r4,survived_frac,0.06759336921339995
learning,64,seed42_r4,avg_learned_weight_diff,0.00125309
learning,64,seed42_r4,genome_variance,0.047236725
learning,64,seed42_r4,cells_visited,957.0408624038467
learning,64,seed42_r4,cave_entries,1.5623339496982172
learning,64,seed42_r4,food_total,7.6993149801237
learning,64,seed42_r5,avg_fitness,7.552843499999999
learning,64,seed42_r5,top20percent_fitness,21.059303
learning,64,seed42_r5,peak_population,591.715
learning,64,seed42_r5,total_agents,1388.535
learning,64,seed42_r5,avg_lifetime,2064.1935
learning,64,seed42_r5,lifetime_p90,2245.659
learning,64,seed42_r5,survived_frac,0.06764298624128465
learning,64,seed42_r5,avg_learned_weight_diff,0.001247535
learning,64,seed42_r5,genome_variance,0.051231605
learning,64,seed42_r5,cells_visited,954.692881420406
learning,64,seed42_r5,cave_entries,1.7001510827142274
learning,64,seed42_r5,food_total,7.692839883548131
learning,64,seed999_r1,avg_fitness,7.448206
learning,64,seed999_r1,top20percent_fitness,20.736259499999996
learning,64,seed999_r1,peak_population,574.845
learning,64,seed999_r1,total_agents,1351.435
learning,64,seed999_r1,avg_lifetime,2069.7785
learning,64,seed999_r1,lifetime_p90,2238.7005
learning,64,seed999_r1,survived_frac,0.05601178462022022
learning,64,seed999_r1,avg_learned_weight_diff,0.0012746399999999998
learning,64,seed999_r1,genome_variance,0.050365389999999996
learning,64,seed999_r1,cells_visited,932.0939949705673
learning,64,seed999_r1,cave_entries,2.0635029419186166
learning,64,seed999_r1,food_total,7.703495085735145
learning,64,seed999_r2,avg_fitness,7.46503
learning,64,seed999_r2,top20percent_fitness,20.8851595
learning,64,seed999_r2,peak_population,580.365
learning,64,seed999_r2,total_agents,1366.79
learning,64,seed999_r2,avg_lifetime,2071.3179999999998
learning,64,seed999_r2,lifetime_p90,2248.949
learning,64,seed999_r2,survived_frac,0.059555759199980914
learning,64,seed999_r2,avg_learned_weight_diff,0.0012460449999999999
learning,64,seed999_r2,genome_variance,0.04918435499999999
learning,64,seed999_r2,cells_visited,942.7594917295637
learning,64,seed999_r2,cave_entries,2.196626986429938
learning,64,seed999_r2,food_total,7.7037715717155235
learning,64,seed999_r3,avg_fitness,7.476986500000001
learning,64,seed999_r3,top20percent_fitness,20.738702000000004
learning,64,seed999_r3,peak_population,574.005
learning,64,seed999_r3,total_agents,1351.6
learning,64,seed999_r3,avg_lifetime,2077.492
learning,64,seed999_r3,lifetime_p90,2274.4285
learning,64,seed999_r3,survived_frac,0.059641620400477026
learning,64,seed999_r3,avg_learned_weight_diff,0.001241495
learning,64,seed999_r3,genome_variance,0.049345679999999996
learning,64,seed999_r3,cells_visited,940.929964044243
learning,64,seed999_r3,cave_entries,1.8034019785561919
learning,64,seed999_r3,food_total,7.7321198040322905
learning,64,seed999_r4,avg_fitness,7.445271
learning,64,seed999_r4,top20percent_fitness,20.684369999999998
learning,64,seed999_r4,peak_population,576.715
learning,64,seed999_r4,total_agents,1363.89
learning,64,seed999_r4,avg_lifetime,2063.9410000000003
learning,64,seed999_r4,lifetime_p90,2225.7425
learning,64,seed999_r4,survived_frac,0.058270897836529265
learning,64,seed999_r4,avg_learned_weight_diff,0.00126046
learning,64,seed999_r4,genome_variance,0.049139854999999996
learning,64,seed999_r4,cells_visited,946.4601007093521
learning,64,seed999_r4,cave_entries,1.606807506964011
learning,64,seed999_r4,food_total,7.6876315245526055
learning,64,seed999_r5,avg_fitness,7.479060999999999
learning,64,seed999_r5,top20percent_fitness,20.842831
learning,64,seed999_r5,peak_population,570.435
learning,64,seed999_r5,total_agents,1353.56
learning,64,seed999_r5,avg_lifetime,2058.5475
learning,64,seed999_r5,lifetime_p90,2210.51
learning,64,seed999_r5,survived_frac,0.0571834906165512
learning,64,seed999_r5,avg_learned_weight_diff,0.001228915
learning,64,seed999_r5,genome_variance,0.04904143
learning,64,seed999_r5,cells_visited,966.2161846638405
learning,64,seed999_r5,cave_entries,1.6837017323529915
learning,64,seed999_r5,food_total,7.756868988804948
learning,128,seed1_r1,avg_fitness,7.532307
learning,128,seed1_r1,top20percent_fitness,21.030985
learning,128,seed1_r1,peak_population,590.255
learning,128,seed1_r1,total_agents,1386.435
learning,128,seed1_r1,avg_lifetime,2071.097
learning,128,seed1_r1,lifetime_p90,2252.668
learning,128,seed1_r1,survived_frac,0.0624911486504028
learning,128,seed1_r1,avg_learned_weight_diff,0.000951655
learning,128,seed1_r1,genome_variance,0.048188055
learning,128,seed1_r1,cells_visited,890.9845653199555
learning,128,seed1_r1,cave_entries,1.779076020796449
learning,128,seed1_r1,food_total,7.72809869768005
learning,128,seed1_r2,avg_fitness,7.529105500000001
learning,128,seed1_r2,top20percent_fitness,21.0122765
learning,128,seed1_r2,peak_population,586.755
learning,128,seed1_r2,total_agents,1379.2
learning,128,seed1_r2,avg_lifetime,2070.7989999999995
learning,128,seed1_r2,lifetime_p90,2252.675
learning,128,seed1_r2,survived_frac,0.062268917293040627
learning,128,seed1_r2,avg_learned_weight_diff,0.000952875
learning,128,seed1_r2,genome_variance,0.04942766
learning,128,seed1_r2,cells_visited,890.6951763902263
learning,128,seed1_r2,cave_entries,1.3183211777371164
learning,128,seed1_r2,food_total,7.754078598733257
learning,128,seed1_r3,avg_fitness,7.4661064999999995
learning,128,seed1_r3,top20percent_fitness,20.7359595
learning,128,seed1_r3,peak_population,585.26
learning,128,seed1_r3,total_agents,1374.59
learning,128,seed1_r3,avg_lifetime,2061.3514999999998
learning,128,seed1_r3,lifetime_p90,2215.791
learning,128,seed1_r3,survived_frac,0.058512128624242286
learning,128,seed1_r3,avg_learned_weight_diff,0.0009583549999999999
learning,128,seed1_r3,genome_variance,0.04836949499999999
learning,128,seed1_r3,cells_visited,888.3831667264766
learning,128,seed1_r3,cave_entries,2.02129823539542
learning,128,seed1_r3,food_total,7.716224229405372
learning,128,seed1_r4,avg_fitness,7.4667460000000005
learning,128,seed1_r4,top20percent_fitness,20.918440500000003
learning,128,seed1_r4,peak_population,593.05
learning,128,seed1_r4,total_agents,1397.32
learning,128,seed1_r4,avg_lifetime,2054.2025
learning,128,seed1_r4,lifetime_p90,2200.268
learning,128,seed1_r4,survived_frac,0.05961289746458296
learning,128,seed1_r4,avg_learned_weight_diff,0.00090432
learning,128,seed1_r4,genome_variance,0.049781195
learning,128,seed1_r4,cells_visited,894.5645677444002
learning,128,seed1_r4,cave_entries,1.6750127675771693
learning,128,seed1_r4,food_total,7.723023357541311
learning,128,seed1_r5,avg_fitness,7.4729435
learning,128,seed1_r5,top20percent_fitness,20.8567425
learning,128,seed1_r5,peak_population,594.715
learning,128,seed1_r5,total_agents,1390.345
learning,128,seed1_r5,avg_lifetime,2068.3065
learning,128,seed1_r5,lifetime_p90,2247.5335
learning,128,seed1_r5,survived_frac,0.061655753279629334
learning,128,seed1_r5,avg_learned_weight_diff,0.0009161950000000001
learning,128,seed1_r5,genome_variance,0.051027424999999994
learning,128,seed1_r5,cells_visited,899.7334632150579
learning,128,seed1_r5,cave_entries,1.4157994984929159
learning,128,seed1_r5,food_total,7.73588782279791
learning,128,seed42_r1,avg_fitness,7.550498999999999
learning,128,seed42_r1,top20percent_fitness,21.090638500000004
learning,128,seed42_r1,peak_population,589.42
learning,128,seed42_r1,total_agents,1391.915
learning,128,seed42_r1,avg_lifetime,2055.94
learning,128,seed42_r1,lifetime_p90,2221.911
learning,128,seed42_r1,survived_frac,0.06825343285787558
learning,128,seed42_r1,avg_learned_weight_diff,0.0009702849999999999
learning,128,seed42_r1,genome_variance,0.0500616
learning,128,seed42_r1,cells_visited,922.207451754942
learning,128,seed42_r1,cave_entries,1.546391705826129
learning,128,seed42_r1,food_total,7.709189515701905
learning,128,seed42_r2,avg_fitness,7.4710395
learning,128,seed42_r2,top20percent_fitness,21.079344000000003
learning,128,seed42_r2,peak_population,598.23
learning,128,seed42_r2,total_agents,1395.045
learning,128,seed42_r2,avg_lifetime,2058.7960000000003
learning,128,seed42_r2,lifetime_p90,2225.438
learning,128,seed42_r2,survived_frac,0.06606527174373751
learning,128,seed42_r2,avg_learned_weight_diff,0.000956785
learning,128,seed42_r2,genome_variance,0.049528945000000005
learning,128,seed42_r2,cells_visited,898.3402354506437
learning,128,seed42_r2,cave_entries,1.5531280499731093
learning,128,seed42_r2,food_total,7.633771640438397
learning,128,seed42_r3,avg_fitness,7.504875500000001
learning,128,seed42_r3,top20percent_fitness,20.916545999999997
learning,128,seed42_r3,peak_population,590.69
learning,128,seed42_r3,total_agents,1386.93
learning,128,seed42_r3,avg_lifetime,2052.2615
learning,128,seed42_r3,lifetime_p90,2205.245
learning,128,seed42_r3,survived_frac,0.0670032627823359
learning,128,seed42_r3,avg_learned_weight_diff,0.0009836299999999999
learning,128,seed42_r3,genome_variance,0.04878343
learning,128,seed42_r3,cells_visited,904.8808906368282
learning,128,seed42_r3,cave_entries,1.8553846466337762
learning,128,seed42_r3,food_total,7.693397209213764
learning,128,seed42_r4,avg_fitness,7.462936999999999
learning,128,seed42_r4,top20percent_fitness,21.020217000000002
learning,128,seed42_r4,peak_population,602.36
learning,128,seed42_r4,total_agents,1408.72
learning,128,seed42_r4,avg_lifetime,2046.1795000000002
learning,128,seed42_r4,lifetime_p90,2187.68
learning,128,seed42_r4,survived_frac,0.06508817792570491
learning,128,seed42_r4,avg_learned_weight_diff,0.000914865
learning,128,seed42_r4,genome_variance,0.04824587
learning,128,seed42_r4,cells_visited,904.0707870995882
learning,128,seed42_r4,cave_entries,1.6883224888151738
learning,128,seed42_r4,food_total,7.640706955644426
learning,128,seed42_r5,avg_fitness,7.4363585
learning,128,seed42_r5,top20percent_fitness,20.887528000000003
learning,128,seed42_r5,peak_population,595.0
learning,128,seed42_r5,total_agents,1394.06
learning,128,seed42_r5,avg_lifetime,2073.8070000000002
learning,128,seed42_r5,lifetime_p90,2269.2945
learning,128,seed42_r5,survived_frac,0.06583864408672206
learning,128,seed42_r5,avg_learned_weight_diff,0.00097168
learning,128,seed42_r5,genome_variance,0.047790415
learning,128,seed42_r5,cells_visited,904.6687300167994
learning,128,seed42_r5,cave_entries,1.7163924198955407
learning,128,seed42_r5,food_total,7.592035667148601
learning,128,seed999_r1,avg_fitness,7.4833345
learning,128,seed999_r1,top20percent_fitness,20.781480000000002
learning,128,seed999_r1,peak_population,576.845
learning,128,seed999_r1,total_agents,1358.62
learning,128,seed999_r1,avg_lifetime,2075.6425
learning,128,seed999_r1,lifetime_p90,2269.7905
learning,128,seed999_r1,survived_frac,0.05958443846156679
learning,128,seed999_r1,avg_learned_weight_diff,0.0009173049999999999
learning,128,seed999_r1,genome_variance,0.050732495
learning,128,seed999_r1,cells_visited,899.9293109679245
learning,128,seed999_r1,cave_entries,1.7077501668406256
learning,128,seed999_r1,food_total,7.7183016921482706
learning,128,seed999_r2,avg_fitness,7.451683500000001
learning,128,seed999_r2,top20percent_fitness,20.817616500000003
learning,128,seed999_r2,peak_population,572.74
learning,128,seed999_r2,total_agents,1357.975
learning,128,seed999_r2,avg_lifetime,2061.0845
learning,128,seed999_r2,lifetime_p90,2214.522
learning,128,seed999_r2,survived_frac,0.05668636770901392
learning,128,seed999_r2,avg_learned_weight_diff,0.00093743
learning,128,seed999_r2,genome_variance,0.04876063
learning,128,seed999_r2,cells_visited,905.9541115763598
learning,128,seed999_r2,cave_entries,1.326841126435451
learning,128,seed999_r2,food_total,7.709205197241172
learning,128,seed999_r3,avg_fitness,7.4389455
learning,128,seed999_r3,top20percent_fitness,20.814713
learning,128,seed999_r3,peak_population,582.75
learning,128,seed999_r3,total_agents,1365.185
learning,128,seed999_r3,avg_lifetime,2076.796
learning,128,seed999_r3,lifetime_p90,2272.511
learning,128,seed999_r3,survived_frac,0.0593955321184081
learning,128,seed999_r3,avg_learned_weight_diff,0.0009075
learning,128,seed999_r3,genome_variance,0.049410100000000005
learning,128,seed999_r3,cells_visited,916.8750391808425
learning,128,seed999_r3,cave_entries,1.592900287574277
learning,128,seed999_r3,food_total,7.701416591138232
learning,128,seed999_r4,avg_fitness,7.4165589999999995
learning,128,seed999_r4,top20percent_fitness,20.692034
learning,128,seed999_r4,peak_population,586.895
learning,128,seed999_r4,total_agents,1373.255
learning,128,seed999_r4,avg_lifetime,2077.4795
learning,128,seed999_r4,lifetime_p90,2268.0025
learning,128,seed999_r4,survived_frac,0.05792146308715153
learning,128,seed999_r4,avg_learned_weight_diff,0.0009266850000000001
learning,128,seed999_r4,genome_variance,0.049621225
learning,128,seed999_r4,cells_visited,910.2635065358252
